hsa	gge
hsa0000158256	gge0000006953
hsa0000158258	gge0000006954
hsa0000158259	gge0000006955
hsa0000158260	gge0000006956
hsa0000158261	gge0000006957
hsa0000158262	gge0000006959
hsa0000158286	gge0000096020
hsa0000158287	gge0000096020
hsa0000158366	gge0000095852
hsa0000158379	gge0000095860
hsa0000158390	gge0000095762
hsa0000158401	gge0000095773
hsa0000158403	gge0000095776
hsa0000158427	gge0000012504
hsa0000158433	gge0000012507
hsa0000158438	gge0000012512
hsa0000158441	gge0000012514
hsa0000158456	gge0000012525
hsa0000158464	gge0000011734
hsa0000158508	gge0000205751
hsa0000158623	gge0000179553
hsa0000158713	gge0000179179
hsa0000158714	gge0000179179
hsa0000158723	gge0000179185
hsa0000158724	gge0000179186
hsa0000158725	gge0000179187
hsa0000158725	gge0000179186
hsa0000158729	gge0000179189
hsa0000158747	gge0000179203
hsa0000159011	gge0000012031
hsa0000159077	gge0000179794
hsa0000159163	gge0000179747
hsa0000159202	gge0000178472
hsa0000159553	gge0000179637
hsa0000159555	gge0000179639
hsa0000159556	gge0000179640
hsa0000159557	gge0000179641
hsa0000159560	gge0000179644
hsa0000159562	gge0000179646
hsa0000159578	gge0000096843
hsa0000159733	gge0000007660
hsa0000159736	gge0000007663
hsa0000159736	gge0000007662
hsa0000159738	gge0000007663
hsa0000159746	gge0000006303
hsa0000159749	gge0000006306
hsa0000159763	gge0000094347
hsa0000159769	gge0000094353
hsa0000159891	gge0000096486
hsa0000159896	gge0000093398
hsa0000159898	gge0000093400
hsa0000159927	gge0000097916
hsa0000159939	gge0000097922
hsa0000159960	gge0000097932
hsa0000159963	gge0000097934
hsa0000159978	gge0000097944
hsa0000159979	gge0000097944
hsa0000159998	gge0000180118
hsa0000159999	gge0000180118
hsa0000160009	gge0000180126
hsa0000160010	gge0000180127
hsa0000160074	gge0000091561
hsa0000160081	gge0000091567
hsa0000160090	gge0000091576
hsa0000160100	gge0000091844
hsa0000160101	gge0000091844
hsa0000160101	gge0000091845
hsa0000160145	gge0000092261
hsa0000160154	gge0000092270
hsa0000160184	gge0000205827
hsa0000160185	gge0000205828
hsa0000160370	gge0000003175
hsa0000160375	gge0000003180
hsa0000160448	gge0000092133
hsa0000160454	gge0000092138
hsa0000160483	gge0000094723
hsa0000160499	gge0000013354
hsa0000160504	gge0000013358
hsa0000160508	gge0000013360
hsa0000160556	gge0000006470
hsa0000160559	gge0000006473
hsa0000160562	gge0000006476
hsa0000160566	gge0000006480
hsa0000160595	gge0000004045
hsa0000160596	gge0000004046
hsa0000160628	gge0000098866
hsa0000160708	gge0000096755
hsa0000160709	gge0000096756
hsa0000160720	gge0000096766
hsa0000160937	gge0000180192
hsa0000160988	gge0000034430
hsa0000160993	gge0000034436
hsa0000161193	gge0000032799
hsa0000161232	gge0000032185
hsa0000161233	gge0000032191
hsa0000161244	gge0000032198
hsa0000161336	gge0000034446
hsa0000161371	gge0000030563
hsa0000161506	gge0000034752
hsa0000161511	gge0000034757
hsa0000161521	gge0000108890
hsa0000161543	gge0000034701
hsa0000161553	gge0000108521
hsa0000161624	gge0000031963
hsa0000161627	gge0000031965
hsa0000161642	gge0000110329
hsa0000161655	gge0000034663
hsa0000161662	gge0000034670
hsa0000161674	gge0000029961
hsa0000161708	gge0000114124
hsa0000161790	gge0000108945
hsa0000161808	gge0000110928
hsa0000161837	gge0000110956
hsa0000161873	gge0000108926
hsa0000161874	gge0000108929
hsa0000161879	gge0000108634
hsa0000161970	gge0000113424
hsa0000161977	gge0000113429
hsa0000161983	gge0000113432
hsa0000161985	gge0000113434
hsa0000162009	gge0000112611
hsa0000162011	gge0000112615
hsa0000162015	gge0000112630
hsa0000162020	gge0000112634
hsa0000162022	gge0000112636
hsa0000162024	gge0000112638
hsa0000162046	gge0000109416
hsa0000162055	gge0000108896
hsa0000162058	gge0000108899
hsa0000162059	gge0000108900
hsa0000162075	gge0000109505
hsa0000162076	gge0000109505
hsa0000162079	gge0000109509
hsa0000162253	gge0000108735
hsa0000162330	gge0000108875
hsa0000162373	gge0000107893
hsa0000162374	gge0000107894
hsa0000162375	gge0000107895
hsa0000162376	gge0000107896
hsa0000162453	gge0000109920
hsa0000162532	gge0000107495
hsa0000162593	gge0000110662
hsa0000162601	gge0000107370
hsa0000162605	gge0000107372
hsa0000162612	gge0000108270
hsa0000162699	gge0000113371
hsa0000162738	gge0000113740
hsa0000162742	gge0000113744
hsa0000162743	gge0000113745
hsa0000162744	gge0000113746
hsa0000162748	gge0000113749
hsa0000162761	gge0000113767
hsa0000162768	gge0000107552
hsa0000162771	gge0000107553
hsa0000162775	gge0000107557
hsa0000162786	gge0000107793
hsa0000162786	gge0000107792
hsa0000162827	gge0000107983
hsa0000162851	gge0000110629
hsa0000162889	gge0000033410
hsa0000162949	gge0000107875
hsa0000162965	gge0000108706
hsa0000163128	gge0000107308
hsa0000163157	gge0000113947
hsa0000163158	gge0000113950
hsa0000163160	gge0000113952
hsa0000163175	gge0000113962
hsa0000163176	gge0000113963
hsa0000163202	gge0000113596
hsa0000163212	gge0000109870
hsa0000163218	gge0000109961
hsa0000163244	gge0000109988
hsa0000163336	gge0000111483
hsa0000163339	gge0000111486
hsa0000163348	gge0000111493
hsa0000163354	gge0000111499
hsa0000163355	gge0000111500
hsa0000163428	gge0000110782
hsa0000163460	gge0000110723
hsa0000163492	gge0000111853
hsa0000163494	gge0000111855
hsa0000163503	gge0000111960
hsa0000163552	gge0000110199
hsa0000163607	gge0000033386
hsa0000163621	gge0000109389
hsa0000163721	gge0000034704
hsa0000163758	gge0000034734
hsa0000163775	gge0000108222
hsa0000163794	gge0000108241
hsa0000163797	gge0000108244
hsa0000163807	gge0000108254
hsa0000164025	gge0000114251
hsa0000164029	gge0000114256
hsa0000164039	gge0000114269
hsa0000164152	gge0000112807
hsa0000164183	gge0000111617
hsa0000164184	gge0000111618
hsa0000164187	gge0000111621
hsa0000164188	gge0000111621
hsa0000164304	gge0000111448
hsa0000164351	gge0000034769
hsa0000164352	gge0000034770
hsa0000164355	gge0000034772
hsa0000164383	gge0000034647
hsa0000164384	gge0000034649
hsa0000164386	gge0000034651
hsa0000164388	gge0000034652
hsa0000164391	gge0000034655
hsa0000164482	gge0000109381
hsa0000164494	gge0000111123
hsa0000164522	gge0000113499
hsa0000164562	gge0000035104
hsa0000164669	gge0000110393
hsa0000164714	gge0000110427
hsa0000164743	gge0000111476
hsa0000164768	gge0000108961
hsa0000164775	gge0000108968
hsa0000164778	gge0000108971
hsa0000164980	gge0000113893
hsa0000164981	gge0000113894
hsa0000164995	gge0000113800
hsa0000165016	gge0000108712
hsa0000165018	gge0000108714
hsa0000165033	gge0000112303
hsa0000165034	gge0000112304
hsa0000165042	gge0000112310
hsa0000165043	gge0000112310
hsa0000165044	gge0000112311
hsa0000165047	gge0000112312
hsa0000165091	gge0000111866
hsa0000165136	gge0000109454
hsa0000165254	gge0000112965
hsa0000165325	gge0000107783
hsa0000165403	gge0000111795
hsa0000165413	gge0000111771
hsa0000165413	gge0000111770
hsa0000165417	gge0000111772
hsa0000165474	gge0000111825
hsa0000165477	gge0000111826
hsa0000165485	gge0000113780
hsa0000165576	gge0000033048
hsa0000165611	gge0000110171
hsa0000165633	gge0000107322
hsa0000165634	gge0000107323
hsa0000165639	gge0000107328
hsa0000165647	gge0000107335
hsa0000165648	gge0000107336
hsa0000165779	gge0000108581
hsa0000165795	gge0000112626
hsa0000165827	gge0000110026
hsa0000165867	gge0000033869
hsa0000165879	gge0000033887
hsa0000166003	gge0000109775
hsa0000166114	gge0000114035
hsa0000166114	gge0000114034
hsa0000166115	gge0000114036
hsa0000166116	gge0000114037
hsa0000166219	gge0000112592
hsa0000166232	gge0000112604
hsa0000166243	gge0000110829
hsa0000166281	gge0000033666
hsa0000166282	gge0000033667
hsa0000166288	gge0000108654
hsa0000166290	gge0000108655
hsa0000166292	gge0000108657
hsa0000166299	gge0000108665
hsa0000166302	gge0000108668
hsa0000166312	gge0000108677
hsa0000166329	gge0000109700
hsa0000166331	gge0000109702
hsa0000166335	gge0000109707
hsa0000166340	gge0000109712
hsa0000166342	gge0000109714
hsa0000166353	gge0000114002
hsa0000166367	gge0000114012
hsa0000166405	gge0000107535
hsa0000166416	gge0000107498
hsa0000166429	gge0000107509
hsa0000166510	gge0000111558
hsa0000166589	gge0000112649
hsa0000166603	gge0000112663
hsa0000166610	gge0000112670
hsa0000166612	gge0000112672
hsa0000166702	gge0000112561
hsa0000166746	gge0000110306
hsa0000166746	gge0000110307
hsa0000166795	gge0000109610
hsa0000166806	gge0000109618
hsa0000166819	gge0000111972
hsa0000166825	gge0000111977
hsa0000166894	gge0000110996
hsa0000166902	gge0000111002
hsa0000166903	gge0000111003
hsa0000166904	gge0000111005
hsa0000166911	gge0000111014
hsa0000167041	gge0000008470
hsa0000167043	gge0000008473
hsa0000167044	gge0000008474
hsa0000167044	gge0000008473
hsa0000167045	gge0000008475
hsa0000167048	gge0000008477
hsa0000167049	gge0000008479
hsa0000167053	gge0000008483
hsa0000167053	gge0000008484
hsa0000167054	gge0000008484
hsa0000167056	gge0000008485
hsa0000167058	gge0000008487
hsa0000167059	gge0000008489
hsa0000167108	gge0000107445
hsa0000167203	gge0000032217
hsa0000167204	gge0000032217
hsa0000167309	gge0000107636
hsa0000167367	gge0000110520
hsa0000167673	gge0000033794
hsa0000167694	gge0000034550
hsa0000167697	gge0000034554
hsa0000167934	gge0000009491
hsa0000167935	gge0000009491
hsa0000167969	gge0000009572
hsa0000168083	gge0000110839
hsa0000168094	gge0000110853
hsa0000168134	gge0000112282
hsa0000168135	gge0000112283
hsa0000168145	gge0000112293
hsa0000168355	gge0000111418
hsa0000168594	gge0000109437
hsa0000168683	gge0000108400
hsa0000168684	gge0000108401
hsa0000168708	gge0000113354
hsa0000168710	gge0000107585
hsa0000168807	gge0000008688
hsa0000168831	gge0000006969
hsa0000168926	gge0000043625
hsa0000168927	gge0000043625
hsa0000168931	gge0000043628
hsa0000168940	gge0000043634
hsa0000168942	gge0000043636
hsa0000168944	gge0000043638
hsa0000168946	gge0000043639
hsa0000168947	gge0000109922
hsa0000168956	gge0000109926
hsa0000168959	gge0000109928
hsa0000168960	gge0000109929
hsa0000168962	gge0000109931
hsa0000168963	gge0000109932
hsa0000168965	gge0000109933
hsa0000168970	gge0000109936
hsa0000168971	gge0000109937
hsa0000168972	gge0000109938
hsa0000168973	gge0000109939
hsa0000168975	gge0000109941
hsa0000169012	gge0000034882
hsa0000169013	gge0000034883
hsa0000169016	gge0000034885
hsa0000169018	gge0000034887
hsa0000169029	gge0000034894
hsa0000169050	gge0000034850
hsa0000169107	gge0000108020
hsa0000169184	gge0000108768
hsa0000169224	gge0000108798
hsa0000169238	gge0000108805
hsa0000169239	gge0000108805
hsa0000169253	gge0000108810
hsa0000169279	gge0000110182
hsa0000169282	gge0000110190
hsa0000169337	gge0000110911
hsa0000169341	gge0000108083
hsa0000169343	gge0000108085
hsa0000169347	gge0000108089
hsa0000169348	gge0000108090
hsa0000169351	gge0000033706
hsa0000169356	gge0000033708
hsa0000169358	gge0000033708
hsa0000169366	gge0000033709
hsa0000169367	gge0000033709
hsa0000169374	gge0000033712
hsa0000169375	gge0000033712
hsa0000169379	gge0000033715
hsa0000169387	gge0000033719
hsa0000169434	gge0000112525
hsa0000169440	gge0000112529
hsa0000169444	gge0000112531
hsa0000169447	gge0000112534
hsa0000169449	gge0000112535
hsa0000169517	gge0000112414
hsa0000169533	gge0000111836
hsa0000169534	gge0000111836
hsa0000169534	gge0000111837
hsa0000169546	gge0000111847
hsa0000169563	gge0000113895
hsa0000169656	gge0000112104
hsa0000169703	gge0000032595
hsa0000169704	gge0000032596
hsa0000169726	gge0000032614
hsa0000169751	gge0000007834
hsa0000169773	gge0000113198
hsa0000169774	gge0000113198
hsa0000169786	gge0000113202
hsa0000169788	gge0000113203
hsa0000169789	gge0000113203
hsa0000169798	gge0000113208
hsa0000169830	gge0000113222
hsa0000169831	gge0000113223
hsa0000169834	gge0000113225
hsa0000169837	gge0000113228
hsa0000169845	gge0000113233
hsa0000169849	gge0000113236
hsa0000169850	gge0000113236
hsa0000169889	gge0000112720
hsa0000169897	gge0000112726
hsa0000169927	gge0000108292
hsa0000169966	gge0000043643
hsa0000169971	gge0000043647
hsa0000169996	gge0000043669
hsa0000170046	gge0000111275
hsa0000170116	gge0000109430
hsa0000170127	gge0000114168
hsa0000170331	gge0000109894
hsa0000170368	gge0000111152
hsa0000170371	gge0000111155
hsa0000170387	gge0000113605
hsa0000170454	gge0000107425
hsa0000170460	gge0000107428
hsa0000170462	gge0000107430
hsa0000170489	gge0000008698
hsa0000170495	gge0000008705
hsa0000170500	gge0000008710
hsa0000170501	gge0000008711
hsa0000170507	gge0000008718
hsa0000170583	gge0000032765
hsa0000170588	gge0000032769
hsa0000170609	gge0000114045
hsa0000170960	gge0000107755
hsa0000170987	gge0000113118
hsa0000170989	gge0000109007
hsa0000171013	gge0000113786
hsa0000171015	gge0000113787
hsa0000171016	gge0000113788
hsa0000171022	gge0000113791
hsa0000171023	gge0000113791
hsa0000171025	gge0000113792
hsa0000171067	gge0000109320
hsa0000171074	gge0000109328
hsa0000171075	gge0000109329
hsa0000171076	gge0000109330
hsa0000171145	gge0000108120
hsa0000171280	gge0000032468
hsa0000171289	gge0000032478
hsa0000171290	gge0000032479
hsa0000171503	gge0000033990
hsa0000171528	gge0000034629
hsa0000171555	gge0000032875
hsa0000171556	gge0000032876
hsa0000171688	gge0000034159
hsa0000171736	gge0000113561
hsa0000171750	gge0000113572
hsa0000171755	gge0000011928
hsa0000171845	gge0000025311
hsa0000171890	gge0000025495
hsa0000171897	gge0000025805
hsa0000171900	gge0000025808
hsa0000171901	gge0000025808
hsa0000171902	gge0000025809
hsa0000171921	gge0000024811
hsa0000171922	gge0000024811
hsa0000171927	gge0000024815
hsa0000171992	gge0000019276
hsa0000172093	gge0000019685
hsa0000172101	gge0000019689
hsa0000172124	gge0000020623
hsa0000172126	gge0000020625
hsa0000172161	gge0000015654
hsa0000172173	gge0000019388
hsa0000172343	gge0000012468
hsa0000172382	gge0000012360
hsa0000172479	gge0000021194
hsa0000172481	gge0000021196
hsa0000172483	gge0000021198
hsa0000172485	gge0000021199
hsa0000172510	gge0000021215
hsa0000172555	gge0000018740
hsa0000172650	gge0000018375
hsa0000172660	gge0000018380
hsa0000172682	gge0000196729
hsa0000172745	gge0000020902
hsa0000172767	gge0000197351
hsa0000172786	gge0000022061
hsa0000172787	gge0000022062
hsa0000172803	gge0000022076
hsa0000172819	gge0000022091
hsa0000172870	gge0000017069
hsa0000172875	gge0000017074
hsa0000172880	gge0000195932
hsa0000172883	gge0000195935
hsa0000172884	gge0000195936
hsa0000172885	gge0000195937
hsa0000172918	gge0000016850
hsa0000172922	gge0000016853
hsa0000172923	gge0000016853
hsa0000172924	gge0000016856
hsa0000172927	gge0000016856
hsa0000172932	gge0000016860
hsa0000172941	gge0000016874
hsa0000172943	gge0000016876
hsa0000172950	gge0000016880
hsa0000172961	gge0000019510
hsa0000172992	gge0000198281
hsa0000173006	gge0000017349
hsa0000173007	gge0000017349
hsa0000173012	gge0000017353
hsa0000173018	gge0000017358
hsa0000173019	gge0000017359
hsa0000173062	gge0000019139
hsa0000173125	gge0000016569
hsa0000173126	gge0000016570
hsa0000173128	gge0000016572
hsa0000173130	gge0000016574
hsa0000173132	gge0000016576
hsa0000173134	gge0000016578
hsa0000173137	gge0000016581
hsa0000173179	gge0000016486
hsa0000173210	gge0000017549
hsa0000173211	gge0000017549
hsa0000173322	gge0000016539
hsa0000173323	gge0000016539
hsa0000173371	gge0000017292
hsa0000173419	gge0000013940
hsa0000173422	gge0000002949
hsa0000173425	gge0000002952
hsa0000173524	gge0000021856
hsa0000173526	gge0000021860
hsa0000173531	gge0000021864
hsa0000173626	gge0000017145
hsa0000173632	gge0000020716
hsa0000173634	gge0000020718
hsa0000173653	gge0000020736
hsa0000173654	gge0000020737
hsa0000173655	gge0000020737
hsa0000173657	gge0000020739
hsa0000173658	gge0000020740
hsa0000173663	gge0000020745
hsa0000173706	gge0000021571
hsa0000173714	gge0000021580
hsa0000173746	gge0000015509
hsa0000173787	gge0000158383
hsa0000173951	gge0000019101
hsa0000173955	gge0000019102
hsa0000173963	gge0000017203
hsa0000174037	gge0000158881
hsa0000174197	gge0000017796
hsa0000174255	gge0000016903
hsa0000174291	gge0000158894
hsa0000174293	gge0000158896
hsa0000174298	gge0000158900
hsa0000174301	gge0000158901
hsa0000174357	gge0000024397
hsa0000174360	gge0000024400
hsa0000174439	gge0000016467
hsa0000174531	gge0000023590
hsa0000174535	gge0000012494
hsa0000174540	gge0000012499
hsa0000174615	gge0000022919
hsa0000174620	gge0000022924
hsa0000174636	gge0000025565
hsa0000175086	gge0000026082
hsa0000175199	gge0000018871
hsa0000175243	gge0000017491
hsa0000175246	gge0000017491
hsa0000175246	gge0000017492
hsa0000175287	gge0000019628
hsa0000175290	gge0000019629
hsa0000175293	gge0000019630
hsa0000175302	gge0000016913
hsa0000175332	gge0000016942
hsa0000175474	gge0000157028
hsa0000175707	gge0000197497
hsa0000175779	gge0000025914
hsa0000175825	gge0000025973
hsa0000175853	gge0000025988
hsa0000175885	gge0000160500
hsa0000175886	gge0000160500
hsa0000175892	gge0000160505
hsa0000175896	gge0000160508
hsa0000175901	gge0000160510
hsa0000175919	gge0000160517
hsa0000175921	gge0000160518
hsa0000175927	gge0000021453
hsa0000175953	gge0000021462
hsa0000175953	gge0000021464
hsa0000175969	gge0000026385
hsa0000175991	gge0000198357
hsa0000176237	gge0000197166
hsa0000176322	gge0000159781
hsa0000176375	gge0000159748
hsa0000176523	gge0000020257
hsa0000176786	gge0000012530
hsa0000176804	gge0000012544
hsa0000176821	gge0000012557
hsa0000176859	gge0000022171
hsa0000176860	gge0000022172
hsa0000176866	gge0000022176
hsa0000176877	gge0000018229
hsa0000177017	gge0000156962
hsa0000177018	gge0000156963
hsa0000177019	gge0000156964
hsa0000177024	gge0000156967
hsa0000177033	gge0000156975
hsa0000177119	gge0000157877
hsa0000177168	gge0000160312
hsa0000177169	gge0000160313
hsa0000177260	gge0000159943
hsa0000177260	gge0000159942
hsa0000177265	gge0000159949
hsa0000177267	gge0000159951
hsa0000177346	gge0000198193
hsa0000177347	gge0000198193
hsa0000177438	gge0000196667
hsa0000177455	gge0000196703
hsa0000177455	gge0000196705
hsa0000177456	gge0000196703
hsa0000177456	gge0000196705
hsa0000177596	gge0000197966
hsa0000177823	gge0000025067
hsa0000177863	gge0000002922
hsa0000177924	gge0000025085
hsa0000177932	gge0000158830
hsa0000178021	gge0000018338
hsa0000178022	gge0000018338
hsa0000178024	gge0000018339
hsa0000178025	gge0000018339
hsa0000178026	gge0000018340
hsa0000178027	gge0000018340
hsa0000178028	gge0000018340
hsa0000178029	gge0000018341
hsa0000178030	gge0000018342
hsa0000178035	gge0000018344
hsa0000178037	gge0000018345
hsa0000178040	gge0000018346
hsa0000178052	gge0000018350
hsa0000178055	gge0000018351
hsa0000178056	gge0000018351
hsa0000178166	gge0000020052
hsa0000178172	gge0000020058
hsa0000178218	gge0000025924
hsa0000178235	gge0000025940
hsa0000178236	gge0000025941
hsa0000178300	gge0000020944
hsa0000178310	gge0000020948
hsa0000178391	gge0000018998
hsa0000178396	gge0000019000
hsa0000178399	gge0000019003
hsa0000178401	gge0000019004
hsa0000178432	gge0000019024
hsa0000178688	gge0000158624
hsa0000178699	gge0000158634
hsa0000178877	gge0000014165
hsa0000178885	gge0000014169
hsa0000178975	gge0000015772
hsa0000179029	gge0000018581
hsa0000179036	gge0000018588
hsa0000179042	gge0000018593
hsa0000179078	gge0000021337
hsa0000179281	gge0000160003
hsa0000179309	gge0000160384
hsa0000179311	gge0000160385
hsa0000179329	gge0000160398
hsa0000179350	gge0000160428
hsa0000179351	gge0000160428
hsa0000179356	gge0000160431
hsa0000179358	gge0000160433
hsa0000179467	gge0000156823
hsa0000179501	gge0000197571
hsa0000179516	gge0000197581
hsa0000179606	gge0000197679
hsa0000179649	gge0000197712
hsa0000179686	gge0000197746
