hsa	gge
ENSG00000140538	ENSGALG00010020319
ENSG00000165887	ENSGALG00010020642
ENSG00000177042	ENSGALG00010022227
ENSG00000134548	ENSGALG00010013963
ENSG00000241935	ENSGALG00010020633
ENSG00000130724	ENSGALG00010004352
ENSG00000166736	ENSGALG00010024453
ENSG00000139131	ENSGALG00010011091
ENSG00000171160	ENSGALG00010020626
ENSG00000129993	ENSGALG00010007930
ENSG00000167535	ENSGALG00010022767
ENSG00000155252	ENSGALG00010020616
ENSG00000167676	ENSGALG00010028541
ENSG00000080815	ENSGALG00010020984
ENSG00000063169	ENSGALG00010010800
ENSG00000185811	ENSGALG00010000687
ENSG00000119986	ENSGALG00010020609
ENSG00000155254	ENSGALG00010022840
ENSG00000132170	ENSGALG00010027917
ENSG00000155256	ENSGALG00010020595
ENSG00000167515	ENSGALG00010007912
ENSG00000213516	ENSGALG00010015895
ENSG00000164040	ENSGALG00010007942
ENSG00000187741	ENSGALG00010008083
ENSG00000137822	ENSGALG00010000046
ENSG00000172602	ENSGALG00010022739
ENSG00000163217	ENSGALG00010020231
ENSG00000138709	ENSGALG00010007935
ENSG00000183607	ENSGALG00010019314
ENSG00000174233	ENSGALG00010022807
ENSG00000181785	ENSGALG00010022768
ENSG00000120057	ENSGALG00010017808
ENSG00000155265	ENSGALG00010017891
ENSG00000169605	ENSGALG00010020264
ENSG00000211750	ENSGALG00010023158
ENSG00000095713	ENSGALG00010023163
ENSG00000211753	ENSGALG00010023158
ENSG00000051825	ENSGALG00010024864
ENSG00000198286	ENSGALG00010017184
ENSG00000277149	ENSGALG00010029171
ENSG00000126705	ENSGALG00010016852
ENSG00000181616	ENSGALG00010003499
ENSG00000181616	ENSGALG00010003487
ENSG00000169604	ENSGALG00010017671
ENSG00000087116	ENSGALG00010015111
ENSG00000177963	ENSGALG00010020925
ENSG00000091137	ENSGALG00010009254
ENSG00000000938	ENSGALG00010016861
ENSG00000067369	ENSGALG00010000045
ENSG00000166024	ENSGALG00010017790
ENSG00000165138	ENSGALG00010007910
ENSG00000105879	ENSGALG00010009275
ENSG00000129204	ENSGALG00010029167
ENSG00000172269	ENSGALG00010024368
ENSG00000146067	ENSGALG00010009466
ENSG00000172987	ENSGALG00010018365
ENSG00000119514	ENSGALG00010007513
ENSG00000111328	ENSGALG00010024850
ENSG00000077235	ENSGALG00010019067
ENSG00000091138	ENSGALG00010009315
ENSG00000188312	ENSGALG00010027195
ENSG00000126709	ENSGALG00010013837
ENSG00000171102	ENSGALG00010028912
ENSG00000112851	ENSGALG00010012387
ENSG00000197859	ENSGALG00010028876
ENSG00000198752	ENSGALG00010015157
ENSG00000139697	ENSGALG00010024812
ENSG00000145439	ENSGALG00010008007
ENSG00000160999	ENSGALG00010029297
ENSG00000129116	ENSGALG00010008296
ENSG00000106628	ENSGALG00010019049
ENSG00000126814	ENSGALG00010017850
ENSG00000107554	ENSGALG00010022200
ENSG00000139974	ENSGALG00010017818
ENSG00000123453	ENSGALG00010028881
ENSG00000130921	ENSGALG00010024854
ENSG00000150990	ENSGALG00010020965
ENSG00000134183	ENSGALG00010027726
ENSG00000096092	ENSGALG00010002231
ENSG00000244067	ENSGALG00010002197
ENSG00000180720	ENSGALG00010023120
ENSG00000137727	ENSGALG00010005350
ENSG00000137727	ENSGALG00010015370
ENSG00000197442	ENSGALG00010005342
ENSG00000073756	ENSGALG00010021038
ENSG00000173818	ENSGALG00010029298
ENSG00000120054	ENSGALG00010022154
ENSG00000107566	ENSGALG00010019999
ENSG00000184992	ENSGALG00010020935
ENSG00000166963	ENSGALG00010000044
ENSG00000162951	ENSGALG00010016791
ENSG00000272886	ENSGALG00010027787
ENSG00000081760	ENSGALG00010020928
ENSG00000047578	ENSGALG00010019041
ENSG00000066032	ENSGALG00010016779
ENSG00000168781	ENSGALG00010000043
ENSG00000154553	ENSGALG00010016991
ENSG00000153904	ENSGALG00010024494
ENSG00000023892	ENSGALG00010025847
ENSG00000213341	ENSGALG00010008527
ENSG00000016391	ENSGALG00010027863
ENSG00000112039	ENSGALG00010027520
ENSG00000155530	ENSGALG00010007000
ENSG00000134259	ENSGALG00010025423
ENSG00000188976	ENSGALG00010017223
ENSG00000151327	ENSGALG00010006748
ENSG00000127554	ENSGALG00010016986
ENSG00000112333	ENSGALG00010014453
ENSG00000129460	ENSGALG00010003902
ENSG00000183571	ENSGALG00010018704
ENSG00000131148	ENSGALG00010006819
ENSG00000205060	ENSGALG00010006992
ENSG00000178802	ENSGALG00010023456
ENSG00000160293	ENSGALG00010028884
ENSG00000113812	ENSGALG00010027864
ENSG00000171246	ENSGALG00010029556
ENSG00000187583	ENSGALG00010021877
ENSG00000212464	ENSGALG00010011391
ENSG00000080493	ENSGALG00010004340
ENSG00000196072	ENSGALG00010020632
ENSG00000199085	ENSGALG00010002988
ENSG00000141519	ENSGALG00010029313
ENSG00000112335	ENSGALG00010014380
ENSG00000131143	ENSGALG00010006803
ENSG00000144554	ENSGALG00010027361
ENSG00000140030	ENSGALG00010017858
ENSG00000100433	ENSGALG00010017881
ENSG00000155660	ENSGALG00010008340
ENSG00000081087	ENSGALG00010014487
ENSG00000107593	ENSGALG00010019964
ENSG00000182667	ENSGALG00010022891
ENSG00000105894	ENSGALG00010013828
ENSG00000055332	ENSGALG00010007382
ENSG00000188290	ENSGALG00010021466
ENSG00000244731	ENSGALG00010003170
ENSG00000140968	ENSGALG00010006715
ENSG00000105851	ENSGALG00010009050
ENSG00000127311	ENSGALG00010012090
ENSG00000141543	ENSGALG00010016961
ENSG00000116221	ENSGALG00010025381
ENSG00000099194	ENSGALG00010021083
ENSG00000077348	ENSGALG00010008310
ENSG00000165655	ENSGALG00010022231
ENSG00000110911	ENSGALG00010023546
ENSG00000142459	ENSGALG00010003762
ENSG00000148655	ENSGALG00010022217
ENSG00000117601	ENSGALG00010011394
ENSG00000197119	ENSGALG00010016657
ENSG00000147437	ENSGALG00010018891
ENSG00000127080	ENSGALG00010027190
ENSG00000181915	ENSGALG00010009472
ENSG00000135775	ENSGALG00010007730
ENSG00000170322	ENSGALG00010023289
ENSG00000104756	ENSGALG00010018872
ENSG00000138175	ENSGALG00010018685
ENSG00000108702	ENSGALG00010029551
ENSG00000156398	ENSGALG00010018701
ENSG00000157999	ENSGALG00010021771
ENSG00000107140	ENSGALG00010009347
ENSG00000001626	ENSGALG00010001202
ENSG00000182612	ENSGALG00010029512
ENSG00000140107	ENSGALG00010016619
ENSG00000066044	ENSGALG00010028083
ENSG00000140105	ENSGALG00010016667
ENSG00000148225	ENSGALG00010027944
ENSG00000184661	ENSGALG00010018865
ENSG00000167085	ENSGALG00010024398
ENSG00000107854	ENSGALG00010020578
ENSG00000135773	ENSGALG00010007771
ENSG00000148358	ENSGALG00010028536
ENSG00000114491	ENSGALG00010019985
ENSG00000178761	ENSGALG00010023448
ENSG00000156006	ENSGALG00010007465
ENSG00000156006	ENSGALG00010007436
ENSG00000156006	ENSGALG00010007432
ENSG00000156011	ENSGALG00010014032
ENSG00000119280	ENSGALG00010007787
ENSG00000151553	ENSGALG00010022494
ENSG00000169189	ENSGALG00010017356
ENSG00000130479	ENSGALG00010027592
ENSG00000141349	ENSGALG00010024934
ENSG00000205413	ENSGALG00010005012
ENSG00000188175	ENSGALG00010003238
ENSG00000125482	ENSGALG00010028772
ENSG00000108018	ENSGALG00010020170
ENSG00000178741	ENSGALG00010023764
ENSG00000077232	ENSGALG00010022293
ENSG00000178795	ENSGALG00010002113
ENSG00000077238	ENSGALG00010017372
ENSG00000231925	ENSGALG00010003019
ENSG00000180626	ENSGALG00010002063
ENSG00000109756	ENSGALG00010009026
ENSG00000082781	ENSGALG00010019996
ENSG00000188523	ENSGALG00010028777
ENSG00000159658	ENSGALG00010022874
ENSG00000178718	ENSGALG00010023749
ENSG00000066468	ENSGALG00010001411
ENSG00000198794	ENSGALG00010023720
ENSG00000125492	ENSGALG00010028780
ENSG00000110497	ENSGALG00010023866
ENSG00000104613	ENSGALG00010007784
ENSG00000169692	ENSGALG00010028918
ENSG00000134321	ENSGALG00010003583
ENSG00000078687	ENSGALG00010029728
ENSG00000177409	ENSGALG00010005012
ENSG00000151692	ENSGALG00010003597
ENSG00000106771	ENSGALG00010008418
ENSG00000179913	ENSGALG00010027611
ENSG00000284032	ENSGALG00010007834
ENSG00000283797	ENSGALG00010007829
ENSG00000162929	ENSGALG00010019135
ENSG00000170381	ENSGALG00010006251
ENSG00000095203	ENSGALG00010008459
ENSG00000175445	ENSGALG00010013954
ENSG00000143801	ENSGALG00010018045
ENSG00000173702	ENSGALG00010020087
ENSG00000130513	ENSGALG00010027172
ENSG00000121101	ENSGALG00010029780
ENSG00000105656	ENSGALG00010027148
ENSG00000136068	ENSGALG00010027114
ENSG00000103522	ENSGALG00010017285
ENSG00000100811	ENSGALG00010016569
ENSG00000139547	ENSGALG00010025956
ENSG00000139547	ENSGALG00010025283
ENSG00000139547	ENSGALG00010025236
ENSG00000135392	ENSGALG00010025572
ENSG00000135392	ENSGALG00010000594
ENSG00000070718	ENSGALG00010017920
ENSG00000169402	ENSGALG00010021794
ENSG00000180071	ENSGALG00010001443
ENSG00000170006	ENSGALG00010007601
ENSG00000138621	ENSGALG00010023694
ENSG00000130779	ENSGALG00010027040
ENSG00000154114	ENSGALG00010025830
ENSG00000139946	ENSGALG00010018415
ENSG00000100652	ENSGALG00010021491
ENSG00000105642	ENSGALG00010028573
ENSG00000174749	ENSGALG00010004082
ENSG00000123609	ENSGALG00010009731
ENSG00000163623	ENSGALG00010003453
ENSG00000185920	ENSGALG00010010406
ENSG00000140478	ENSGALG00010028118
ENSG00000163624	ENSGALG00010003456
ENSG00000132185	ENSGALG00010027582
ENSG00000140264	ENSGALG00010000063
ENSG00000198732	ENSGALG00010021485
ENSG00000172366	ENSGALG00010018843
ENSG00000123610	ENSGALG00010009793
ENSG00000206579	ENSGALG00010004583
ENSG00000167904	ENSGALG00010004586
ENSG00000167904	ENSGALG00010006084
ENSG00000163625	ENSGALG00010003507
ENSG00000197461	ENSGALG00010022164
ENSG00000080345	ENSGALG00010009850
ENSG00000081721	ENSGALG00010022463
ENSG00000161996	ENSGALG00010018259
ENSG00000100678	ENSGALG00010021473
ENSG00000082512	ENSGALG00010018822
ENSG00000050165	ENSGALG00010022088
ENSG00000158321	ENSGALG00010029371
ENSG00000159248	ENSGALG00010005967
ENSG00000021776	ENSGALG00010005436
ENSG00000137574	ENSGALG00010004610
ENSG00000170385	ENSGALG00010020625
ENSG00000108255	ENSGALG00010029692
ENSG00000135346	ENSGALG00010003840
ENSG00000199405	ENSGALG00010009420
ENSG00000118217	ENSGALG00010012932
ENSG00000108256	ENSGALG00010029691
ENSG00000207604	ENSGALG00010011852
ENSG00000199080	ENSGALG00010011862
ENSG00000112118	ENSGALG00010007916
ENSG00000259207	ENSGALG00010022837
ENSG00000205189	ENSGALG00010004379
ENSG00000168959	ENSGALG00010007886
ENSG00000198146	ENSGALG00010005428
ENSG00000137801	ENSGALG00010021087
ENSG00000164930	ENSGALG00010010938
ENSG00000196405	ENSGALG00010016548
ENSG00000112116	ENSGALG00010007922
ENSG00000112116	ENSGALG00010007919
ENSG00000150667	ENSGALG00010021084
ENSG00000166926	ENSGALG00010009109
ENSG00000204599	ENSGALG00010029560
ENSG00000164934	ENSGALG00010012883
ENSG00000146648	ENSGALG00010007381
ENSG00000103269	ENSGALG00010018303
ENSG00000118156	ENSGALG00010010789
ENSG00000137955	ENSGALG00010024073
ENSG00000128829	ENSGALG00010023319
ENSG00000103266	ENSGALG00010018319
ENSG00000008513	ENSGALG00010009777
ENSG00000167524	ENSGALG00010029210
ENSG00000206620	ENSGALG00010027064
ENSG00000207241	ENSGALG00010027064
ENSG00000201487	ENSGALG00010027064
ENSG00000057468	ENSGALG00010024102
ENSG00000140319	ENSGALG00010023263
ENSG00000074590	ENSGALG00010010651
ENSG00000197872	ENSGALG00010002341
ENSG00000110693	ENSGALG00010023131
ENSG00000121749	ENSGALG00010012778
ENSG00000255192	ENSGALG00010021456
ENSG00000255192	ENSGALG00010021471
ENSG00000213047	ENSGALG00010010300
ENSG00000214013	ENSGALG00010019391
ENSG00000268480	ENSGALG00010028553
ENSG00000168961	ENSGALG00010019947
ENSG00000126821	ENSGALG00010017673
ENSG00000161999	ENSGALG00010018336
ENSG00000114982	ENSGALG00010020582
ENSG00000167755	ENSGALG00010027126
ENSG00000167755	ENSGALG00010028733
ENSG00000140092	ENSGALG00010015190
ENSG00000154319	ENSGALG00010011295
ENSG00000136573	ENSGALG00010011317
ENSG00000134376	ENSGALG00010010314
ENSG00000148120	ENSGALG00010010861
ENSG00000148120	ENSGALG00010010345
ENSG00000164733	ENSGALG00010011386
ENSG00000153914	ENSGALG00010012121
ENSG00000127580	ENSGALG00010018345
ENSG00000140983	ENSGALG00010018290
ENSG00000137491	ENSGALG00010001796
ENSG00000186523	ENSGALG00010018736
ENSG00000179134	ENSGALG00010009100
ENSG00000204052	ENSGALG00010009740
ENSG00000068796	ENSGALG00010014736
ENSG00000188994	ENSGALG00010004957
ENSG00000188994	ENSGALG00010003826
ENSG00000186908	ENSGALG00010013476
ENSG00000100503	ENSGALG00010019392
ENSG00000146243	ENSGALG00010003831
ENSG00000117400	ENSGALG00010022689
ENSG00000130396	ENSGALG00010004951
ENSG00000147724	ENSGALG00010008884
ENSG00000232859	ENSGALG00010029555
ENSG00000007171	ENSGALG00010029552
ENSG00000128604	ENSGALG00010005486
ENSG00000117399	ENSGALG00010022702
ENSG00000197724	ENSGALG00010027692
ENSG00000120820	ENSGALG00010010071
ENSG00000066827	ENSGALG00010009345
ENSG00000111052	ENSGALG00010012271
ENSG00000111052	ENSGALG00010014881
ENSG00000114988	ENSGALG00010020485
ENSG00000146247	ENSGALG00010003819
ENSG00000124334	ENSGALG00010016976
ENSG00000137486	ENSGALG00010001752
ENSG00000066322	ENSGALG00010022717
ENSG00000092529	ENSGALG00010019472
ENSG00000261308	ENSGALG00010022248
ENSG00000060237	ENSGALG00010012339
ENSG00000099625	ENSGALG00010028013
ENSG00000160145	ENSGALG00010019932
ENSG00000184481	ENSGALG00010018436
ENSG00000188959	ENSGALG00010027115
ENSG00000136810	ENSGALG00010005495
ENSG00000156564	ENSGALG00010020095
ENSG00000158158	ENSGALG00010020462
ENSG00000207639	ENSGALG00010023036
ENSG00000199130	ENSGALG00010030095
ENSG00000140694	ENSGALG00010020599
ENSG00000224109	ENSGALG00010029733
ENSG00000283093	ENSGALG00010029733
ENSG00000223591	ENSGALG00010029733
ENSG00000179222	ENSGALG00010000406
ENSG00000015676	ENSGALG00010018611
ENSG00000136854	ENSGALG00010028893
ENSG00000079691	ENSGALG00010007973
ENSG00000159479	ENSGALG00010021429
ENSG00000064835	ENSGALG00010007661
ENSG00000065883	ENSGALG00010017880
ENSG00000149243	ENSGALG00010002981
ENSG00000116337	ENSGALG00010027923
ENSG00000213337	ENSGALG00010020450
ENSG00000064309	ENSGALG00010023809
ENSG00000168758	ENSGALG00010020428
ENSG00000272636	ENSGALG00010029778
ENSG00000051341	ENSGALG00010024871
ENSG00000198677	ENSGALG00010013132
ENSG00000112159	ENSGALG00010003308
ENSG00000132329	ENSGALG00010012120
ENSG00000163833	ENSGALG00010021826
ENSG00000124003	ENSGALG00010023597
ENSG00000130669	ENSGALG00010009155
ENSG00000134077	ENSGALG00010018999
ENSG00000123983	ENSGALG00010025705
ENSG00000066279	ENSGALG00010010358
ENSG00000005483	ENSGALG00010010022
ENSG00000124772	ENSGALG00010024851
ENSG00000207582	ENSGALG00010010278
ENSG00000178605	ENSGALG00010002569
ENSG00000111490	ENSGALG00010013179
ENSG00000147697	ENSGALG00010024640
ENSG00000167618	ENSGALG00010005298
ENSG00000167618	ENSGALG00010000391
ENSG00000167618	ENSGALG00010000362
ENSG00000167618	ENSGALG00010005506
ENSG00000167618	ENSGALG00010005870
ENSG00000167618	ENSGALG00010005488
ENSG00000167618	ENSGALG00010005841
ENSG00000167618	ENSGALG00010005910
ENSG00000167618	ENSGALG00010005636
ENSG00000167618	ENSGALG00010005517
ENSG00000167618	ENSGALG00010000229
ENSG00000167618	ENSGALG00010005440
ENSG00000167618	ENSGALG00010005446
ENSG00000167618	ENSGALG00010005312
ENSG00000167618	ENSGALG00010005348
ENSG00000167618	ENSGALG00010005803
ENSG00000167618	ENSGALG00010005390
ENSG00000167618	ENSGALG00010005273
ENSG00000167618	ENSGALG00010000242
ENSG00000167618	ENSGALG00010005455
ENSG00000167618	ENSGALG00010005231
ENSG00000167618	ENSGALG00010005469
ENSG00000167618	ENSGALG00010005426
ENSG00000167618	ENSGALG00010005501
ENSG00000167618	ENSGALG00010005432
ENSG00000167618	ENSGALG00010005571
ENSG00000167618	ENSGALG00010000277
ENSG00000167618	ENSGALG00010000238
ENSG00000167618	ENSGALG00010005344
ENSG00000167618	ENSGALG00010005918
ENSG00000167618	ENSGALG00010005847
ENSG00000167618	ENSGALG00010005320
ENSG00000167618	ENSGALG00010000293
ENSG00000167618	ENSGALG00010000295
ENSG00000167618	ENSGALG00010005370
ENSG00000167618	ENSGALG00010005650
ENSG00000167618	ENSGALG00010005604
ENSG00000167618	ENSGALG00010005397
ENSG00000167618	ENSGALG00010006242
ENSG00000167618	ENSGALG00010005529
ENSG00000167618	ENSGALG00010005421
ENSG00000167618	ENSGALG00010005550
ENSG00000167618	ENSGALG00010005523
ENSG00000167618	ENSGALG00010000244
ENSG00000167618	ENSGALG00010005538
ENSG00000167618	ENSGALG00010005400
ENSG00000167618	ENSGALG00010005271
ENSG00000167618	ENSGALG00010006186
ENSG00000167618	ENSGALG00010005827
ENSG00000167618	ENSGALG00010006237
ENSG00000167618	ENSGALG00010005473
ENSG00000167618	ENSGALG00010005374
ENSG00000167618	ENSGALG00010005777
ENSG00000167618	ENSGALG00010006163
ENSG00000167618	ENSGALG00010005452
ENSG00000167618	ENSGALG00010005388
ENSG00000167618	ENSGALG00010005303
ENSG00000167618	ENSGALG00010005352
ENSG00000167618	ENSGALG00010005478
ENSG00000167618	ENSGALG00010000349
ENSG00000167618	ENSGALG00010006208
ENSG00000167618	ENSGALG00010005892
ENSG00000167618	ENSGALG00010005566
ENSG00000167618	ENSGALG00010005688
ENSG00000167618	ENSGALG00010005450
ENSG00000167618	ENSGALG00010000280
ENSG00000167618	ENSGALG00010005418
ENSG00000167618	ENSGALG00010005740
ENSG00000167618	ENSGALG00010005361
ENSG00000167618	ENSGALG00010005680
ENSG00000167618	ENSGALG00010006198
ENSG00000167618	ENSGALG00010005286
ENSG00000167618	ENSGALG00010000231
ENSG00000167618	ENSGALG00010005480
ENSG00000167618	ENSGALG00010000283
ENSG00000167618	ENSGALG00010005597
ENSG00000167618	ENSGALG00010005767
ENSG00000167618	ENSGALG00010005593
ENSG00000167618	ENSGALG00010005263
ENSG00000167618	ENSGALG00010005330
ENSG00000167618	ENSGALG00010005315
ENSG00000167618	ENSGALG00010005290
ENSG00000167618	ENSGALG00010000373
ENSG00000167618	ENSGALG00010005541
ENSG00000167618	ENSGALG00010006228
ENSG00000167618	ENSGALG00010000241
ENSG00000167618	ENSGALG00010005461
ENSG00000167618	ENSGALG00010005711
ENSG00000167618	ENSGALG00010000228
ENSG00000167618	ENSGALG00010005332
ENSG00000167618	ENSGALG00010005859
ENSG00000167618	ENSGALG00010005575
ENSG00000156959	ENSGALG00010021467
ENSG00000212993	ENSGALG00010017832
ENSG00000250305	ENSGALG00010014740
ENSG00000239998	ENSGALG00010021327
ENSG00000068028	ENSGALG00010028123
ENSG00000110700	ENSGALG00010023199
ENSG00000196689	ENSGALG00010029746
ENSG00000120798	ENSGALG00010011653
ENSG00000177688	ENSGALG00010025522
ENSG00000164741	ENSGALG00010014171
ENSG00000178199	ENSGALG00010005459
ENSG00000011405	ENSGALG00010023209
ENSG00000055208	ENSGALG00010006524
ENSG00000093144	ENSGALG00010004113
ENSG00000104974	ENSGALG00010021327
ENSG00000184860	ENSGALG00010007403
ENSG00000104972	ENSGALG00010021327
ENSG00000053524	ENSGALG00010016355
ENSG00000086696	ENSGALG00010007439
ENSG00000117020	ENSGALG00010008323
ENSG00000135698	ENSGALG00010007500
ENSG00000156603	ENSGALG00010026209
ENSG00000184752	ENSGALG00010009654
ENSG00000172425	ENSGALG00010024229
ENSG00000109572	ENSGALG00010008372
ENSG00000022840	ENSGALG00010023102
ENSG00000154997	ENSGALG00010027003
ENSG00000115318	ENSGALG00010005417
ENSG00000242019	ENSGALG00010005570
ENSG00000079102	ENSGALG00010011273
ENSG00000131951	ENSGALG00010016954
ENSG00000106078	ENSGALG00010000684
ENSG00000134463	ENSGALG00010005705
ENSG00000243772	ENSGALG00010005570
ENSG00000248483	ENSGALG00010017832
ENSG00000248483	ENSGALG00010011358
ENSG00000175745	ENSGALG00010013574
ENSG00000125498	ENSGALG00010005570
ENSG00000048545	ENSGALG00010027535
ENSG00000197977	ENSGALG00010010728
ENSG00000148426	ENSGALG00010005724
ENSG00000079689	ENSGALG00010007953
ENSG00000151461	ENSGALG00010005814
ENSG00000168350	ENSGALG00010016561
ENSG00000100664	ENSGALG00010015759
ENSG00000164508	ENSGALG00010013579
ENSG00000164508	ENSGALG00010012350
ENSG00000164508	ENSGALG00010012307
ENSG00000146047	ENSGALG00010014375
ENSG00000146047	ENSGALG00010014403
ENSG00000146047	ENSGALG00010008596
ENSG00000146047	ENSGALG00010011987
ENSG00000146047	ENSGALG00010012345
ENSG00000146047	ENSGALG00010014416
ENSG00000112164	ENSGALG00010020690
ENSG00000112164	ENSGALG00010021673
ENSG00000171490	ENSGALG00010020184
ENSG00000186431	ENSGALG00010021327
ENSG00000112167	ENSGALG00010020654
ENSG00000072832	ENSGALG00010011345
ENSG00000206624	ENSGALG00010011847
ENSG00000206624	ENSGALG00010011828
ENSG00000206624	ENSGALG00010011834
ENSG00000206624	ENSGALG00010011845
ENSG00000206624	ENSGALG00010002304
ENSG00000206624	ENSGALG00010011826
ENSG00000206624	ENSGALG00010011835
ENSG00000206624	ENSGALG00010011831
ENSG00000206624	ENSGALG00010011838
ENSG00000206624	ENSGALG00010011848
ENSG00000206624	ENSGALG00010011338
ENSG00000206624	ENSGALG00010011842
ENSG00000164626	ENSGALG00010020143
ENSG00000242110	ENSGALG00010013203
ENSG00000152601	ENSGALG00010001104
ENSG00000040531	ENSGALG00010029744
ENSG00000075415	ENSGALG00010010588
ENSG00000189367	ENSGALG00010004872
ENSG00000181192	ENSGALG00010007883
ENSG00000184530	ENSGALG00010004832
ENSG00000124493	ENSGALG00010024446
ENSG00000197043	ENSGALG00010014824
ENSG00000103342	ENSGALG00010020204
ENSG00000197417	ENSGALG00010029745
ENSG00000204843	ENSGALG00010005337
ENSG00000204843	ENSGALG00010006021
ENSG00000065665	ENSGALG00010005831
ENSG00000198912	ENSGALG00010021230
ENSG00000186648	ENSGALG00010005419
ENSG00000213977	ENSGALG00010029742
ENSG00000127774	ENSGALG00010029741
ENSG00000183856	ENSGALG00010028108
ENSG00000083454	ENSGALG00010029739
ENSG00000186818	ENSGALG00010021327
ENSG00000075790	ENSGALG00010009243
ENSG00000118096	ENSGALG00010022742
ENSG00000157600	ENSGALG00010016466
ENSG00000165617	ENSGALG00010017290
ENSG00000198092	ENSGALG00010004460
ENSG00000198092	ENSGALG00010022287
