hsa	sce
ENSG00000166965	YGL097W
ENSG00000166446	YLR284C
ENSG00000166446	YOR180C
ENSG00000172115	YJR048W
ENSG00000172115	YEL039C
ENSG00000132842	YGR261C
ENSG00000131153	YJL072C
ENSG00000165119	YBL032W
ENSG00000149809	YGL012W
ENSG00000160688	YDL045C
ENSG00000146352	YNL231C
ENSG00000146352	YNL264C
ENSG00000110844	YKL012W
ENSG00000196290	YGL221C
ENSG00000162298	YOL013C
ENSG00000161791	YNL271C
ENSG00000086589	YDL209C
ENSG00000158604	YAR002C-A
ENSG00000158604	YGL002W
ENSG00000103365	YHL002W
ENSG00000103365	YDR358W
ENSG00000103365	YHR108W
ENSG00000103365	YNR006W
ENSG00000163746	YJR100C
ENSG00000071242	YCR091W
ENSG00000071242	YNR047W
ENSG00000071242	YBR028C
ENSG00000214253	YIL065C
ENSG00000140992	YOL100W
ENSG00000140992	YDR490C
ENSG00000004478	YDR519W
ENSG00000220201	YKR034W
ENSG00000220201	YJL110C
ENSG00000090372	YMR029C
ENSG00000053702	YER143W
ENSG00000125629	YNL156C
ENSG00000125629	YHR133C
ENSG00000014914	YJR110W
ENSG00000141027	YCR033W
ENSG00000198483	YDR264C
ENSG00000198483	YOR034C
ENSG00000197905	YBR083W
ENSG00000171303	YJL093C
ENSG00000042753	YJR058C
ENSG00000081800	YJL198W
ENSG00000081800	YNR013C
ENSG00000081800	YCR037C
ENSG00000131779	YOL147C
ENSG00000104805	YLR250W
ENSG00000265972	YFR022W
ENSG00000265972	YOR018W
ENSG00000265972	YBL101C
ENSG00000265972	YPR030W
ENSG00000265972	YKR021W
ENSG00000265972	YJL084C
ENSG00000166311	YDR452W
ENSG00000117533	YAL030W
ENSG00000117533	YOR327C
ENSG00000076248	YML021C
ENSG00000175352	YER143W
ENSG00000182450	YJL093C
ENSG00000183207	YPL235W
ENSG00000177084	YNL262W
ENSG00000112578	YBR247C
ENSG00000276180	YBR009C
ENSG00000276180	YNL030W
ENSG00000144659	YDL119C
ENSG00000142453	YBR034C
ENSG00000071994	YOL022C
ENSG00000154814	YML087C
ENSG00000154814	YML125C
ENSG00000143772	YDR173C
ENSG00000001167	YGL237C
ENSG00000182208	YFL034C-B
ENSG00000182898	YPR133C
ENSG00000186280	YJR119C
ENSG00000204256	YLR399C
ENSG00000204256	YDL070W
ENSG00000235268	YJR119C
ENSG00000060642	YBR004C
ENSG00000174243	YDR243C
ENSG00000204160	YLR246W
ENSG00000184999	YML123C
ENSG00000142751	YOR262W
ENSG00000126749	YLR186W
ENSG00000099783	YNL004W
ENSG00000099783	YCL011C
ENSG00000173653	YMR274C
ENSG00000168032	YEL042W
ENSG00000166411	YOR136W
ENSG00000185163	YNR038W
ENSG00000173599	YGL062W
ENSG00000173599	YBR218C
ENSG00000182446	YBR170C
ENSG00000184967	YPR144C
ENSG00000188846	YKL006W
ENSG00000188846	YHL001W
ENSG00000158062	YBL058W
ENSG00000197170	YDL147W
ENSG00000204388	YPL106C
ENSG00000204388	YBR169C
ENSG00000240065	YJL001W
ENSG00000137700	YOL162W
ENSG00000137700	YOL163W
ENSG00000127220	YBR204C
ENSG00000127220	YGR110W
ENSG00000278705	YBR009C
ENSG00000278705	YNL030W
ENSG00000130299	YMR023C
ENSG00000087111	YDR434W
ENSG00000112062	YHR030C
ENSG00000112062	YKL161C
ENSG00000130304	YBR041W
ENSG00000146192	YLR371W
ENSG00000146192	YGR070W
ENSG00000067596	YER013W
ENSG00000135845	YPL076W
ENSG00000273542	YBR009C
ENSG00000273542	YNL030W
ENSG00000144645	YPL145C
ENSG00000144645	YOR237W
ENSG00000137274	YBR204C
ENSG00000137274	YGR110W
ENSG00000006534	YPL061W
ENSG00000006534	YOR374W
ENSG00000006534	YMR110C
ENSG00000006534	YER073W
ENSG00000006534	YMR169C
ENSG00000006534	YMR170C
ENSG00000152642	YOL059W
ENSG00000152642	YDL022W
ENSG00000167615	YPR045C
ENSG00000110721	YDR147W
ENSG00000110721	YLR133W
ENSG00000012061	YML095C
ENSG00000073969	YBR080C
ENSG00000143811	YER023W
ENSG00000078618	YPR122W
ENSG00000078618	YPR191W
ENSG00000184307	YLR246W
ENSG00000115520	YOL008W
ENSG00000171634	YLR399C
ENSG00000171634	YDL070W
ENSG00000120645	YNL297C
ENSG00000120645	YJR031C
ENSG00000120645	YEL022W
ENSG00000020922	YMR224C
ENSG00000185104	YDL091C
ENSG00000168028	YLR048W
ENSG00000168028	YGR214W
ENSG00000073614	YJR119C
ENSG00000143374	YHR020W
ENSG00000143374	YIL078W
ENSG00000137760	YML014W
ENSG00000110719	YMR054W
ENSG00000110719	YOR270C
ENSG00000164167	YDR378C
ENSG00000084764	YER016W
ENSG00000072274	YJR126C
ENSG00000072274	YPL176C
ENSG00000072274	YOR256C
ENSG00000141756	YDR519W
ENSG00000143994	YPL095C
ENSG00000143994	YMR210W
ENSG00000143994	YBR177C
ENSG00000168827	YLR069C
ENSG00000072756	YER168C
ENSG00000108733	YMR026C
ENSG00000084774	YJL130C
ENSG00000086015	YGR092W
ENSG00000086015	YPR111W
ENSG00000115194	YMR243C
ENSG00000115194	YOR316C
ENSG00000115194	YMR177W
ENSG00000115194	YPL224C
ENSG00000205981	YLR008C
ENSG00000162409	YDL214C
ENSG00000162409	YNL183C
ENSG00000162409	YPL026C
ENSG00000162409	YDR247W
ENSG00000162409	YPL141C
ENSG00000162409	YOR233W
ENSG00000162409	YKL198C
ENSG00000162409	YJR059W
ENSG00000162409	YKL168C
ENSG00000162409	YJL165C
ENSG00000162409	YDR122W
ENSG00000162409	YLR096W
ENSG00000070961	YOR291W
ENSG00000070961	YDR270W
ENSG00000070961	YDR039C
ENSG00000070961	YDR040C
ENSG00000070961	YDR038C
ENSG00000070961	YGL167C
ENSG00000070961	YGL008C
ENSG00000070961	YPL036W
ENSG00000115204	YLR251W
ENSG00000108960	YOL002C
ENSG00000108960	YDR492W
ENSG00000136449	YLR206W
ENSG00000136449	YDL161W
ENSG00000221978	YPR025C
ENSG00000138231	YKL149C
ENSG00000114098	YIL017C
ENSG00000013573	YPL008W
ENSG00000132746	YPL061W
ENSG00000132746	YOR374W
ENSG00000132746	YER073W
ENSG00000132746	YMR169C
ENSG00000132746	YMR170C
ENSG00000135940	YGL187C
ENSG00000197943	YPL268W
ENSG00000167526	YDL082W
ENSG00000167526	YMR142C
ENSG00000167723	YOR087W
ENSG00000198056	YIR008C
ENSG00000176601	YLR362W
ENSG00000117305	YNL104C
ENSG00000117305	YOR108W
ENSG00000117305	YDL131W
ENSG00000117305	YDL182W
ENSG00000168003	YOL157C
ENSG00000168003	YJL216C
ENSG00000168003	YGR287C
ENSG00000168003	YIL172C
ENSG00000168003	YGR292W
ENSG00000168003	YJL221C
ENSG00000168003	YBR299W
ENSG00000130382	YPL129W
ENSG00000130382	YOR213C
ENSG00000128016	YLR136C
ENSG00000128016	YDR151C
ENSG00000127527	YKR019C
ENSG00000127527	YJL083W
ENSG00000143149	YPL061W
ENSG00000143149	YOR374W
ENSG00000143149	YER073W
ENSG00000143149	YMR169C
ENSG00000143149	YMR170C
ENSG00000173825	YDR081C
ENSG00000270276	YBR009C
ENSG00000270276	YNL030W
ENSG00000132207	YBR228W
ENSG00000058262	YBR283C
ENSG00000058262	YLR378C
ENSG00000269058	YAL058W
ENSG00000270882	YBR009C
ENSG00000270882	YNL030W
ENSG00000122435	YOL125W
ENSG00000120341	YPL085W
ENSG00000127526	YOR307C
ENSG00000127526	YJL193W
ENSG00000118363	YML055W
ENSG00000129951	YDR284C
ENSG00000125755	YAL043C
ENSG00000252081	snR6
ENSG00000196498	YCR033W
ENSG00000163466	YNR035C
ENSG00000140830	YPR082C
ENSG00000127837	YIR012W
ENSG00000178093	YDL214C
ENSG00000178093	YNL183C
ENSG00000178093	YPL026C
ENSG00000178093	YDR247W
ENSG00000178093	YPL141C
ENSG00000178093	YOR233W
ENSG00000178093	YKL198C
ENSG00000178093	YJR059W
ENSG00000178093	YKL168C
ENSG00000178093	YJL165C
ENSG00000178093	YDR122W
ENSG00000178093	YLR096W
ENSG00000161956	YPL020C
ENSG00000250067	YNL200C
ENSG00000141127	YKL181W
ENSG00000127838	YDR272W
ENSG00000127838	YOR040W
ENSG00000104774	YGL156W
ENSG00000152556	YMR205C
ENSG00000141934	YDR284C
ENSG00000176148	YDR006C
ENSG00000176102	YMR061W
ENSG00000006025	YPL145C
ENSG00000006025	YOR237W
ENSG00000198700	YGL241W
ENSG00000131788	YOR156C
ENSG00000131788	YDR409W
ENSG00000168906	YDR502C
ENSG00000168906	YLR180W
ENSG00000169021	YEL024W
ENSG00000105171	YBR257W
ENSG00000116489	YKL007W
ENSG00000135372	YNL132W
ENSG00000108669	YNL297C
ENSG00000108669	YJR031C
ENSG00000108669	YEL022W
ENSG00000169507	YEL064C
ENSG00000132002	YMR161W
ENSG00000135930	YOL139C
ENSG00000064270	YOR291W
ENSG00000064270	YDR270W
ENSG00000064270	YDR039C
ENSG00000064270	YDR040C
ENSG00000064270	YDR038C
ENSG00000064270	YGL167C
ENSG00000064270	YGL008C
ENSG00000064270	YPL036W
ENSG00000090661	YHL003C
ENSG00000090661	YKL008C
ENSG00000120656	YDR145W
ENSG00000143942	YER163C
ENSG00000068878	YFL007W
ENSG00000197780	YML098W
ENSG00000136628	YGL245W
ENSG00000007202	YPR117W
ENSG00000007202	YLR454W
ENSG00000111641	YNL061W
ENSG00000067704	YPL040C
ENSG00000104731	YPL263C
ENSG00000177302	YLR234W
ENSG00000205784	YFR022W
ENSG00000205784	YOR018W
ENSG00000205784	YBL101C
ENSG00000205784	YPR030W
ENSG00000205784	YKR021W
ENSG00000205784	YJL084C
ENSG00000176974	YLR058C
ENSG00000103257	YCL025C
ENSG00000103257	YDR508C
ENSG00000103257	YDR046C
ENSG00000103257	YBR068C
ENSG00000103257	YPL274W
ENSG00000103257	YLL061W
ENSG00000103257	YNL270C
ENSG00000103257	YEL063C
ENSG00000284209	YNL257C
ENSG00000284209	YHR155W
ENSG00000105402	YBL050W
ENSG00000167580	YLL043W
ENSG00000167580	YFL054C
ENSG00000167580	YLL053C
ENSG00000167580	YLL052C
ENSG00000167580	YPR192W
ENSG00000161798	YLL043W
ENSG00000161798	YFL054C
ENSG00000161798	YLL053C
ENSG00000161798	YLL052C
ENSG00000161798	YPR192W
ENSG00000086159	YLL043W
ENSG00000086159	YFL054C
ENSG00000086159	YLL053C
ENSG00000086159	YLL052C
ENSG00000086159	YPR192W
ENSG00000062282	YOR245C
ENSG00000079150	YDR519W
ENSG00000110321	YGR162W
ENSG00000110321	YGL049C
ENSG00000108590	YGL127C
ENSG00000141485	YJL198W
ENSG00000141485	YNR013C
ENSG00000141485	YCR037C
ENSG00000132196	YLR100W
ENSG00000066117	YNR023W
ENSG00000066117	YCR052W
ENSG00000066117	YOR295W
ENSG00000066117	YMR233W
ENSG00000167588	YOL059W
ENSG00000167588	YDL022W
ENSG00000139624	YHL003C
ENSG00000139624	YKL008C
ENSG00000007168	YOR269W
ENSG00000272573	YPL162C
ENSG00000213533	YPL162C
ENSG00000171298	YBR229C
ENSG00000141367	YGL206C
ENSG00000178075	YHR080C
ENSG00000178075	YDR326C
ENSG00000178075	YFL042C
ENSG00000178075	YLR072W
ENSG00000183921	YGL157W
ENSG00000183921	YOL151W
ENSG00000183921	YGL039W
ENSG00000183921	YDR541C
ENSG00000127586	YMR078C
ENSG00000110801	YIL007C
ENSG00000131558	YPR055W
ENSG00000014138	YBL035C
ENSG00000139726	YJR014W
ENSG00000166796	YDL078C
ENSG00000166796	YKL085W
ENSG00000085999	YGL163C
ENSG00000177565	YBR103W
ENSG00000111275	YPL061W
ENSG00000111275	YOR374W
ENSG00000111275	YER073W
ENSG00000111275	YMR169C
ENSG00000111275	YMR170C
ENSG00000162882	YJR025C
ENSG00000134333	YDL078C
ENSG00000134333	YKL085W
ENSG00000240230	YLL018C-A
ENSG00000140623	YCR002C
ENSG00000127663	YJR119C
ENSG00000105401	YDR168W
ENSG00000143882	YKL080W
ENSG00000168066	YLR116W
ENSG00000115761	YGR145W
ENSG00000136297	YOL002C
ENSG00000136297	YDR492W
ENSG00000111249	YKL179C
ENSG00000263353	YDR155C
ENSG00000263353	YML078W
ENSG00000127125	YIL083C
ENSG00000288867	YDR155C
ENSG00000288867	YML078W
ENSG00000289549	YDR155C
ENSG00000289549	YML078W
ENSG00000271567	YDR155C
ENSG00000271567	YML078W
ENSG00000279782	YDR155C
ENSG00000279782	YML078W
ENSG00000236334	YDR155C
ENSG00000236334	YML078W
ENSG00000270339	YDR155C
ENSG00000270339	YML078W
ENSG00000163864	YLR328W
ENSG00000163864	YGR010W
ENSG00000126602	YPL240C
ENSG00000126602	YMR186W
ENSG00000134419	YLR367W
ENSG00000134419	YJL190C
ENSG00000114391	YGR148C
ENSG00000114391	YGL031C
ENSG00000152133	YLR271W
ENSG00000175426	YEL060C
ENSG00000175426	YOR003W
ENSG00000113387	YMR039C
ENSG00000111727	YHR158C
ENSG00000111727	YGR238C
ENSG00000111727	YGL197W
ENSG00000111727	YER132C
ENSG00000159346	YOL002C
ENSG00000159346	YDR492W
ENSG00000159348	YML087C
ENSG00000159348	YML125C
ENSG00000133048	YDR371W
ENSG00000113328	YGR108W
ENSG00000113328	YPR119W
ENSG00000113328	YDL155W
ENSG00000113328	YLR210W
ENSG00000113328	YMR199W
ENSG00000113328	YPL256C
ENSG00000113328	YGR109C
ENSG00000113328	YPR120C
ENSG00000247626	YGR171C
ENSG00000075914	YDL111C
ENSG00000164300	YDR105C
ENSG00000157087	YOR291W
ENSG00000157087	YDR270W
ENSG00000157087	YDR039C
ENSG00000157087	YDR040C
ENSG00000157087	YDR038C
ENSG00000157087	YGL167C
ENSG00000157087	YGL008C
ENSG00000157087	YPL036W
ENSG00000211454	YOR120W
ENSG00000211454	YDR368W
ENSG00000211454	YJR155W
ENSG00000211454	YNL331C
ENSG00000211454	YCR107W
ENSG00000211454	YDL243C
ENSG00000211454	YOL165C
ENSG00000211454	YMR041C
ENSG00000110713	YKL068W
ENSG00000110713	YMR047C
ENSG00000162482	YOR120W
ENSG00000162482	YDR368W
ENSG00000162482	YDL124W
ENSG00000162482	YJR155W
ENSG00000162482	YNL331C
ENSG00000162482	YCR107W
ENSG00000162482	YDL243C
ENSG00000162482	YOL165C
ENSG00000162482	YMR041C
ENSG00000040487	YDR352W
ENSG00000040487	YBR147W
ENSG00000040487	YOL092W
ENSG00000133063	YDR371W
ENSG00000108439	YBR035C
ENSG00000135336	YLL004W
ENSG00000170291	YHR187W
ENSG00000278637	YBR009C
ENSG00000278637	YNL030W
ENSG00000059804	YGL104C
ENSG00000059804	YBR241C
ENSG00000059804	YJL219W
ENSG00000059804	YHR094C
ENSG00000059804	YFL011W
ENSG00000059804	YNR072W
ENSG00000059804	YDR345C
ENSG00000059804	YDR342C
ENSG00000059804	YOL156W
ENSG00000059804	YJL214W
ENSG00000059804	YDR343C
ENSG00000059804	YDL245C
ENSG00000059804	YLR081W
ENSG00000059804	YJR158W
ENSG00000059804	YHR096C
ENSG00000059804	YEL069C
ENSG00000059804	YHR092C
ENSG00000059804	YMR011W
ENSG00000059804	YDL194W
ENSG00000059804	YDL138W
ENSG00000059804	YJR160C
ENSG00000059804	YBR298C
ENSG00000059804	YGR289C
ENSG00000059804	YDL247W
ENSG00000115484	YDL143W
ENSG00000224586	YKL026C
ENSG00000224586	YIR037W
ENSG00000224586	YBR244W
ENSG00000127463	YCL045C
ENSG00000175216	YLR045C
ENSG00000125691	YER117W
ENSG00000125691	YBL087C
ENSG00000139163	YDR147W
ENSG00000139163	YLR133W
ENSG00000141378	YBL057C
ENSG00000176160	YJR147W
ENSG00000176160	YGL073W
ENSG00000162704	YIL062C
ENSG00000073921	YGR241C
ENSG00000073921	YHR161C
ENSG00000175215	YLR019W
ENSG00000175215	YLL010C
ENSG00000166896	YNR020C
ENSG00000115267	YBL113C
ENSG00000115267	YEL075C
ENSG00000115267	YGR296W
ENSG00000115267	YBL111C
ENSG00000115267	YLL067C
ENSG00000115267	YLR462W
ENSG00000115267	YER189W
ENSG00000115267	YLR466W
ENSG00000115267	YFL066C
ENSG00000115267	YOR396W
ENSG00000115267	YFL064C
ENSG00000115267	YHL050C
ENSG00000115267	YHL049C
ENSG00000115267	YJL225C
ENSG00000115267	YIL177C
ENSG00000115267	YLL066C
ENSG00000115267	YPR204W
ENSG00000115267	YHR218W
ENSG00000115267	YHR218W-A
ENSG00000115267	YNL339C
ENSG00000115267	YML133C
ENSG00000115267	YER190W
ENSG00000115267	YHR219W
ENSG00000115267	YEL077C
ENSG00000115267	YDR545W
ENSG00000115267	YLR467W
ENSG00000115267	YPL283C
ENSG00000115267	YPR202W
ENSG00000115267	YBL112C
ENSG00000112759	YAL022C
ENSG00000211456	YKL212W
ENSG00000252850	snR19
ENSG00000111716	YDL078C
ENSG00000111716	YKL085W
ENSG00000115806	YDR517W
ENSG00000096384	YPL240C
ENSG00000096384	YMR186W
ENSG00000114573	YDL185W
ENSG00000013503	YOR207C
ENSG00000124574	YDR135C
ENSG00000115866	YLL018C
ENSG00000109016	YIR036C
ENSG00000109016	YIR035C
ENSG00000164002	YBR163W
ENSG00000111445	YNL290W
ENSG00000163159	YDR485C
ENSG00000089220	YLR179C
ENSG00000089220	YLR178C
ENSG00000198130	YDR036C
ENSG00000131899	YBL106C
ENSG00000131899	YPR032W
ENSG00000085465	YDR371W
ENSG00000108306	YJR090C
ENSG00000116455	YDR030C
ENSG00000116455	YEL056W
ENSG00000116455	YDR128W
ENSG00000116459	YPL078C
ENSG00000111371	YNL101W
ENSG00000111371	YJR001W
ENSG00000111371	YER119C
ENSG00000111371	YBL089W
ENSG00000141522	YDL135C
ENSG00000153767	YKL028W
ENSG00000145087	YBL106C
ENSG00000145087	YPR032W
ENSG00000128578	YNL127W
ENSG00000125630	YPR010C
ENSG00000134294	YNL101W
ENSG00000134294	YJR001W
ENSG00000134294	YER119C
ENSG00000134294	YBL089W
ENSG00000013293	YCL025C
ENSG00000013293	YDR508C
ENSG00000013293	YDR046C
ENSG00000013293	YBR068C
ENSG00000013293	YPL274W
ENSG00000013293	YLL061W
ENSG00000013293	YNL270C
ENSG00000013293	YEL063C
ENSG00000005175	YOR057W
ENSG00000005175	YNL121C
ENSG00000005175	YHR117W
ENSG00000115211	YGR083C
ENSG00000115919	YLR231C
ENSG00000163939	YKR008W
ENSG00000213889	YOR090C
ENSG00000159210	YPL002C
ENSG00000155367	YOR090C
ENSG00000129315	YPR025C
ENSG00000066136	YOR358W
ENSG00000144136	YBR296C
ENSG00000008256	YNL297C
ENSG00000008256	YJR031C
ENSG00000008256	YEL022W
ENSG00000005243	YPL010W
ENSG00000114026	YER142C
ENSG00000112079	YNL161W
ENSG00000142961	YIL106W
ENSG00000204389	YPL106C
ENSG00000204389	YBR169C
ENSG00000086619	YML130C
ENSG00000161395	YCR044C
ENSG00000171174	YCR036W
ENSG00000105185	YMR074C
ENSG00000123472	YNL315C
ENSG00000284018	YNL222W
ENSG00000284306	YNL222W
ENSG00000283873	YNL222W
ENSG00000284546	YNL222W
ENSG00000284438	YNL222W
ENSG00000180574	YER025W
ENSG00000144711	YNL297C
ENSG00000144711	YJR031C
ENSG00000144711	YEL022W
ENSG00000031698	YDR023W
ENSG00000251287	YBR110W
ENSG00000021488	YCL025C
ENSG00000021488	YDR508C
ENSG00000021488	YDR046C
ENSG00000021488	YBR068C
ENSG00000021488	YPL274W
ENSG00000021488	YLL061W
ENSG00000021488	YNL270C
ENSG00000021488	YEL063C
ENSG00000189283	YDR305C
ENSG00000171103	YJL125C
ENSG00000134243	YBL017C
ENSG00000134243	YIL173W
ENSG00000134243	YNR065C
ENSG00000134243	YCR100C
ENSG00000134243	YJL222W
ENSG00000134243	YCR099C
ENSG00000174748	YLR029C
ENSG00000174748	YMR121C
ENSG00000143106	YGR253C
ENSG00000117143	YDL103C
ENSG00000149292	YOR057W
ENSG00000149292	YOR027W
ENSG00000149292	YNL121C
ENSG00000149292	YHR117W
ENSG00000136026	YJL074C
ENSG00000166046	YDR006C
ENSG00000172057	YLR350W
ENSG00000172057	YGR038W
ENSG00000253719	YGL066W
ENSG00000108344	YER021W
ENSG00000144744	YPR066W
ENSG00000135905	YLR422W
ENSG00000004455	YDR226W
ENSG00000075089	YLR085C
ENSG00000136021	YGL083W
ENSG00000153558	YJR090C
ENSG00000110046	YNL242W
ENSG00000156508	YER025W
ENSG00000117594	YMR226C
ENSG00000117594	YIR036C
ENSG00000117594	YIR035C
ENSG00000117597	YIL091C
ENSG00000151376	YKL029C
ENSG00000150768	YNL071W
ENSG00000162735	YDL065C
ENSG00000144834	YOR367W
ENSG00000179348	YKR034W
ENSG00000179348	YJL110C
ENSG00000122218	YDL145C
ENSG00000115935	YOR181W
ENSG00000115935	YLR337C
ENSG00000144029	YBR251W
ENSG00000167985	YOL071W
ENSG00000196504	YKL012W
ENSG00000204370	YOR297C
ENSG00000144677	YLR019W
ENSG00000144677	YLL010C
ENSG00000118094	YDR001C
ENSG00000131791	YGL208W
ENSG00000131791	YER027C
ENSG00000133275	YHR135C
ENSG00000133275	YER123W
ENSG00000133275	YNL154C
ENSG00000115129	YCR102C
ENSG00000115129	YNL134C
ENSG00000115129	YLR460C
ENSG00000115129	YMR083W
ENSG00000115129	YMR303C
ENSG00000115129	YOL086C
ENSG00000115129	YBR145W
ENSG00000115129	YAL061W
ENSG00000115129	YAL060W
ENSG00000115129	YMR318C
ENSG00000115129	YCR105W
ENSG00000115129	YBL069W
ENSG00000115129	YER101C
ENSG00000115129	YBL068W-A
ENSG00000180448	YDR389W
ENSG00000180448	YOR134W
ENSG00000176732	YOR122C
ENSG00000198399	YKR019C
ENSG00000198399	YJL083W
ENSG00000198399	YBL047C
ENSG00000221983	YIL148W
ENSG00000221983	YKR094C
ENSG00000113810	YLR086W
ENSG00000132740	YKL017C
ENSG00000169764	YKL035W
ENSG00000169764	YHL012W
ENSG00000172139	YDR456W
ENSG00000084072	YDR155C
ENSG00000084072	YML078W
ENSG00000068615	YPR028W
ENSG00000174851	YNL263C
ENSG00000174776	YKR036C
ENSG00000174776	YJL112W
ENSG00000115561	YKL041W
ENSG00000043514	YOR274W
ENSG00000144233	YOR289W
ENSG00000162928	YLR191W
ENSG00000064666	YOR367W
ENSG00000105122	YOL081W
ENSG00000105122	YBR140C
ENSG00000097096	YBR260C
ENSG00000117598	YDR284C
ENSG00000143595	YLL043W
ENSG00000143595	YFL054C
ENSG00000143595	YLL053C
ENSG00000143595	YLL052C
ENSG00000143595	YPR192W
ENSG00000143515	YIL048W
ENSG00000119203	YLR277C
ENSG00000134330	YOR126C
ENSG00000105655	YJL153C
ENSG00000198730	YOL145C
ENSG00000173113	YNR046W
ENSG00000085449	YHL002W
ENSG00000085449	YDR358W
ENSG00000085449	YHR108W
ENSG00000085449	YNR006W
ENSG00000152056	YLR170C
ENSG00000153561	YDR255C
ENSG00000109971	YPL106C
ENSG00000109971	YBR169C
ENSG00000198574	YNL106C
ENSG00000198574	YOR109W
ENSG00000152332	YGL044C
ENSG00000169282	YOR120W
ENSG00000169282	YDR368W
ENSG00000169282	YJR155W
ENSG00000169282	YNL331C
ENSG00000169282	YCR107W
ENSG00000169282	YDL243C
ENSG00000169282	YOL165C
ENSG00000169282	YMR041C
ENSG00000075391	YOL081W
ENSG00000075391	YBR140C
ENSG00000196660	YMR243C
ENSG00000196660	YOR316C
ENSG00000196660	YMR177W
ENSG00000196660	YPL224C
ENSG00000110107	YLL036C
ENSG00000233954	YFR033C
ENSG00000115758	YKL184W
ENSG00000162551	YDR481C
ENSG00000160808	YGL106W
ENSG00000010256	YPR122W
ENSG00000010256	YPR191W
ENSG00000183340	YDR081C
ENSG00000177600	YDR382W
ENSG00000177600	YOL039W
ENSG00000075239	YPL028W
ENSG00000171793	YBL039C
ENSG00000171793	YJR103W
ENSG00000213639	YDL134C
ENSG00000213639	YDL188C
ENSG00000144410	YHR132C
ENSG00000177054	YDR264C
ENSG00000177054	YOR034C
ENSG00000164091	YKL018W
ENSG00000144043	YHR181W
ENSG00000163002	YMR153W
ENSG00000109854	YER004W
ENSG00000108443	YCR091W
ENSG00000108443	YNR047W
ENSG00000108443	YBR028C
ENSG00000080819	YDR044W
ENSG00000163166	YPR133C
ENSG00000114388	YEL062W
ENSG00000126062	YOL107W
ENSG00000259916	YLL043W
ENSG00000259916	YFL054C
ENSG00000175662	YHL002W
ENSG00000175662	YDR358W
ENSG00000175662	YHR108W
ENSG00000175662	YNR006W
ENSG00000171953	YJL180C
ENSG00000141034	YGR066C
ENSG00000141034	YBR105C
ENSG00000114735	YNL063W
ENSG00000108591	YGR173W
ENSG00000197713	YJL121C
ENSG00000073111	YBL023C
ENSG00000117133	YHR088W
ENSG00000153827	YKL010C
ENSG00000117394	YGL104C
ENSG00000117394	YBR241C
ENSG00000117394	YJL219W
ENSG00000117394	YHR094C
ENSG00000117394	YFL011W
ENSG00000117394	YNR072W
ENSG00000117394	YDR345C
ENSG00000117394	YDR342C
ENSG00000117394	YOL156W
ENSG00000117394	YJL214W
ENSG00000117394	YDR343C
ENSG00000117394	YDL245C
ENSG00000117394	YLR081W
ENSG00000117394	YJR158W
ENSG00000117394	YHR096C
ENSG00000117394	YEL069C
ENSG00000117394	YHR092C
ENSG00000117394	YMR011W
ENSG00000117394	YDL194W
ENSG00000117394	YDL138W
ENSG00000117394	YJR160C
ENSG00000117394	YBR298C
ENSG00000117394	YGR289C
ENSG00000117394	YDL247W
ENSG00000171475	YOR181W
ENSG00000094804	YJL194W
ENSG00000088035	YOR002W
ENSG00000125459	YMR211W
ENSG00000174840	YMR285C
ENSG00000174840	YML118W
ENSG00000153214	YHL017W
ENSG00000153214	YKL039W
ENSG00000055917	YLL013C
ENSG00000055917	YPR042C
ENSG00000055917	YJR091C
ENSG00000174989	YKR036C
ENSG00000174989	YJL112W
ENSG00000035115	YHR016C
ENSG00000173409	YLR242C
ENSG00000178021	YKR048C
ENSG00000178021	YNL246W
ENSG00000144909	YPL145C
ENSG00000144909	YOR237W
ENSG00000175193	YGR101W
ENSG00000160087	YER100W
ENSG00000114315	YFR034C
ENSG00000163904	YPL020C
ENSG00000117360	YDR473C
ENSG00000163161	YIL143C
ENSG00000110931	YGL179C
ENSG00000110931	YER129W
ENSG00000181045	YLR092W
ENSG00000181045	YBR294W
ENSG00000144908	YPL061W
ENSG00000144908	YOR374W
ENSG00000144908	YER073W
ENSG00000144908	YMR169C
ENSG00000144908	YMR170C
ENSG00000089053	YOR249C
ENSG00000074370	YDR039C
ENSG00000074370	YDR040C
ENSG00000074370	YDR038C
ENSG00000074370	YGL008C
ENSG00000074370	YPL036W
ENSG00000136631	YGL095C
ENSG00000163527	YGL022W
ENSG00000058063	YIL048W
ENSG00000115145	YHL002W
ENSG00000115145	YDR358W
ENSG00000115145	YHR108W
ENSG00000115145	YNR006W
ENSG00000133195	YKL175W
ENSG00000128656	YER155C
ENSG00000161217	YGR202C
ENSG00000163960	YDR330W
ENSG00000240344	YDR155C
ENSG00000240344	YML078W
ENSG00000186141	YPR190C
ENSG00000115446	YKR030W
ENSG00000141526	YOL119C
ENSG00000141526	YOR306C
ENSG00000151360	YIR029W
ENSG00000276234	YOR338W
ENSG00000276234	YAL034C
ENSG00000108587	YHL031C
ENSG00000116288	YPL280W
ENSG00000116288	YMR322C
ENSG00000116288	YOR391C
ENSG00000116288	YDR533C
ENSG00000162368	YKL024C
ENSG00000132768	YKL191W
ENSG00000108651	YDR449C
ENSG00000115977	YNL020C
ENSG00000115977	YIL095W
ENSG00000275700	YDR299W
ENSG00000153093	YGL205W
ENSG00000185813	YGR007W
ENSG00000230667	YKR048C
