ENSG00000198888	ENSBTAG00000043558
ENSG00000274432	ENSBTAG00000072903
ENSG00000278048	ENSBTAG00000074417
ENSG00000278048	ENSBTAG00000045620
ENSG00000278048	ENSBTAG00000049357
ENSG00000278048	ENSBTAG00000074087
ENSG00000278048	ENSBTAG00000073500
ENSG00000278048	ENSBTAG00000072903
ENSG00000276596	ENSBTAG00000074417
ENSG00000276596	ENSBTAG00000045620
ENSG00000276596	ENSBTAG00000049357
ENSG00000276596	ENSBTAG00000074087
ENSG00000276596	ENSBTAG00000073500
ENSG00000276596	ENSBTAG00000072903
ENSG00000199700	ENSBTAG00000045749
ENSG00000277903	ENSBTAG00000074417
ENSG00000277903	ENSBTAG00000045620
ENSG00000277903	ENSBTAG00000049357
ENSG00000277903	ENSBTAG00000074087
ENSG00000277903	ENSBTAG00000073500
ENSG00000277903	ENSBTAG00000072903
ENSG00000171617	ENSBTAG00000026369
ENSG00000278774	ENSBTAG00000074417
ENSG00000278774	ENSBTAG00000045620
ENSG00000278774	ENSBTAG00000049357
ENSG00000278774	ENSBTAG00000074087
ENSG00000278774	ENSBTAG00000073500
ENSG00000278774	ENSBTAG00000072903
ENSG00000274862	ENSBTAG00000074417
ENSG00000274862	ENSBTAG00000045620
ENSG00000274862	ENSBTAG00000049357
ENSG00000274862	ENSBTAG00000074087
ENSG00000274862	ENSBTAG00000073500
ENSG00000274862	ENSBTAG00000072903
ENSG00000274062	ENSBTAG00000074417
ENSG00000274062	ENSBTAG00000045620
ENSG00000274062	ENSBTAG00000049357
ENSG00000274062	ENSBTAG00000074087
ENSG00000274062	ENSBTAG00000073500
ENSG00000274062	ENSBTAG00000072903
ENSG00000274452	ENSBTAG00000072527
ENSG00000274452	ENSBTAG00000072350
ENSG00000274452	ENSBTAG00000076983
ENSG00000274452	ENSBTAG00000075452
ENSG00000165120	ENSBTAG00000013473
ENSG00000275219	ENSBTAG00000074417
ENSG00000275219	ENSBTAG00000045620
ENSG00000275219	ENSBTAG00000049357
ENSG00000275219	ENSBTAG00000074087
ENSG00000275219	ENSBTAG00000073500
ENSG00000275219	ENSBTAG00000072903
ENSG00000278591	ENSBTAG00000074417
ENSG00000278591	ENSBTAG00000045620
ENSG00000278591	ENSBTAG00000049357
ENSG00000278591	ENSBTAG00000074087
ENSG00000278591	ENSBTAG00000073500
ENSG00000278591	ENSBTAG00000072903
ENSG00000204983	ENSBTAG00000076786
ENSG00000153930	ENSBTAG00000021292
ENSG00000170946	ENSBTAG00000050888
ENSG00000148358	ENSBTAG00000004204
ENSG00000048392	ENSBTAG00000021208
ENSG00000196335	ENSBTAG00000010609
ENSG00000172239	ENSBTAG00000046231
ENSG00000172239	ENSBTAG00000020376
ENSG00000125991	ENSBTAG00000006670
ENSG00000053918	ENSBTAG00000010986
ENSG00000183691	ENSBTAG00000040282
ENSG00000260458	ENSBTAG00000020061
ENSG00000082701	ENSBTAG00000048057
ENSG00000068438	ENSBTAG00000031829
ENSG00000166439	ENSBTAG00000000727
ENSG00000110344	ENSBTAG00000019725
ENSG00000158201	ENSBTAG00000005709
ENSG00000179930	ENSBTAG00000046243
ENSG00000206764	ENSBTAG00000073393
ENSG00000122432	ENSBTAG00000020010
ENSG00000182645	ENSBTAG00000032299
ENSG00000156150	ENSBTAG00000020966
ENSG00000186150	ENSBTAG00000016389
ENSG00000198513	ENSBTAG00000014312
ENSG00000154007	ENSBTAG00000005864
ENSG00000100296	ENSBTAG00000013150
ENSG00000184005	ENSBTAG00000053587
ENSG00000119969	ENSBTAG00000005979
ENSG00000141668	ENSBTAG00000005985
ENSG00000136940	ENSBTAG00000030675
ENSG00000166510	ENSBTAG00000008158
ENSG00000151233	ENSBTAG00000015024
ENSG00000119707	ENSBTAG00000017177
ENSG00000155868	ENSBTAG00000050263
ENSG00000127191	ENSBTAG00000010497
ENSG00000123219	ENSBTAG00000044175
ENSG00000171045	ENSBTAG00000009974
ENSG00000069424	ENSBTAG00000008125
ENSG00000102265	ENSBTAG00000066152
ENSG00000163751	ENSBTAG00000015008
ENSG00000013583	ENSBTAG00000005868
ENSG00000013583	ENSBTAG00000016876
ENSG00000013583	ENSBTAG00000039664
ENSG00000183283	ENSBTAG00000004349
ENSG00000146834	ENSBTAG00000016763
ENSG00000176485	ENSBTAG00000054910
ENSG00000176485	ENSBTAG00000015248
ENSG00000168032	ENSBTAG00000011702
ENSG00000284346	ENSBTAG00000037348
ENSG00000102144	ENSBTAG00000000894
ENSG00000105270	ENSBTAG00000019674
ENSG00000078328	ENSBTAG00000007210
ENSG00000138615	ENSBTAG00000056030
ENSG00000162236	ENSBTAG00000009490
ENSG00000184828	ENSBTAG00000013306
ENSG00000197992	ENSBTAG00000009537
ENSG00000006283	ENSBTAG00000009835
ENSG00000125351	ENSBTAG00000035615
ENSG00000017427	ENSBTAG00000011082
ENSG00000188582	ENSBTAG00000011116
ENSG00000263155	ENSBTAG00000002194
ENSG00000164951	ENSBTAG00000000199
ENSG00000183760	ENSBTAG00000012590
ENSG00000104691	ENSBTAG00000004173
ENSG00000211693	ENSBTAG00000000144
ENSG00000211694	ENSBTAG00000000144
ENSG00000207168	ENSBTAG00000046466
ENSG00000185290	ENSBTAG00000075789
ENSG00000171759	ENSBTAG00000012794
ENSG00000200189	ENSBTAG00000043433
ENSG00000130402	ENSBTAG00000011215
ENSG00000214415	ENSBTAG00000008641
ENSG00000101346	ENSBTAG00000016231
ENSG00000068308	ENSBTAG00000004600
ENSG00000239075	ENSBTAG00000043473
ENSG00000239075	ENSBTAG00000042079
ENSG00000127920	ENSBTAG00000000820
ENSG00000163959	ENSBTAG00000012347
ENSG00000105829	ENSBTAG00000003424
ENSG00000164172	ENSBTAG00000005380
ENSG00000164172	ENSBTAG00000073622
ENSG00000087589	ENSBTAG00000014555
ENSG00000162344	ENSBTAG00000017285
ENSG00000082397	ENSBTAG00000019251
ENSG00000181804	ENSBTAG00000031178
ENSG00000125898	ENSBTAG00000008638
ENSG00000153790	ENSBTAG00000019445
ENSG00000072518	ENSBTAG00000007825
ENSG00000100934	ENSBTAG00000003708
ENSG00000124191	ENSBTAG00000016741
ENSG00000105954	ENSBTAG00000019447
ENSG00000104643	ENSBTAG00000003726
ENSG00000202233	ENSBTAG00000036929
ENSG00000127249	ENSBTAG00000016305
ENSG00000101966	ENSBTAG00000040350
ENSG00000106211	ENSBTAG00000011969
ENSG00000180481	ENSBTAG00000019260
ENSG00000123560	ENSBTAG00000006977
ENSG00000214300	ENSBTAG00000040014
ENSG00000154319	ENSBTAG00000019066
ENSG00000221989	ENSBTAG00000064065
ENSG00000221989	ENSBTAG00000066502
ENSG00000221989	ENSBTAG00000056096
ENSG00000221989	ENSBTAG00000049625
ENSG00000221989	ENSBTAG00000073144
ENSG00000221989	ENSBTAG00000065058
ENSG00000221989	ENSBTAG00000076842
ENSG00000124155	ENSBTAG00000016122
ENSG00000111653	ENSBTAG00000017064
ENSG00000145002	ENSBTAG00000008222
ENSG00000106404	ENSBTAG00000000345
ENSG00000186918	ENSBTAG00000000536
ENSG00000241224	ENSBTAG00000067582
ENSG00000186329	ENSBTAG00000006174
ENSG00000183597	ENSBTAG00000012421
ENSG00000128581	ENSBTAG00000076930
ENSG00000128581	ENSBTAG00000014343
ENSG00000114383	ENSBTAG00000058889
ENSG00000156463	ENSBTAG00000006762
ENSG00000170860	ENSBTAG00000007363
ENSG00000163633	ENSBTAG00000051915
ENSG00000163687	ENSBTAG00000018294
ENSG00000072201	ENSBTAG00000020658
ENSG00000099219	ENSBTAG00000015607
ENSG00000128519	ENSBTAG00000032049
ENSG00000213145	ENSBTAG00000047229
ENSG00000101844	ENSBTAG00000013724
ENSG00000114378	ENSBTAG00000000483
ENSG00000070814	ENSBTAG00000015224
ENSG00000151617	ENSBTAG00000013674
ENSG00000171314	ENSBTAG00000012697
ENSG00000164938	ENSBTAG00000055158
ENSG00000119703	ENSBTAG00000013983
ENSG00000148835	ENSBTAG00000009709
ENSG00000123124	ENSBTAG00000015720
ENSG00000047365	ENSBTAG00000039922
ENSG00000154473	ENSBTAG00000017913
ENSG00000174564	ENSBTAG00000008299
ENSG00000111087	ENSBTAG00000006631
ENSG00000156411	ENSBTAG00000026886
ENSG00000129437	ENSBTAG00000012538
ENSG00000174004	ENSBTAG00000009614
ENSG00000163659	ENSBTAG00000012120
ENSG00000104047	ENSBTAG00000006201
ENSG00000142449	ENSBTAG00000000595
ENSG00000158113	ENSBTAG00000004192
ENSG00000121797	ENSBTAG00000006155
ENSG00000174206	ENSBTAG00000013486
ENSG00000196116	ENSBTAG00000003719
ENSG00000227345	ENSBTAG00000023018
ENSG00000111276	ENSBTAG00000018254
ENSG00000157017	ENSBTAG00000012328
ENSG00000165675	ENSBTAG00000049641
ENSG00000047621	ENSBTAG00000053303
ENSG00000163312	ENSBTAG00000018151
ENSG00000173546	ENSBTAG00000012219
ENSG00000241697	ENSBTAG00000021991
ENSG00000186575	ENSBTAG00000013153
ENSG00000174444	ENSBTAG00000000560
ENSG00000174444	ENSBTAG00000005211
ENSG00000111199	ENSBTAG00000000031
ENSG00000089737	ENSBTAG00000003423
ENSG00000177707	ENSBTAG00000013769
ENSG00000189129	ENSBTAG00000020939
ENSG00000103495	ENSBTAG00000052323
ENSG00000118785	ENSBTAG00000005260
ENSG00000166136	ENSBTAG00000000091
ENSG00000166136	ENSBTAG00000046004
ENSG00000122707	ENSBTAG00000000076
ENSG00000071794	ENSBTAG00000019704
ENSG00000149798	ENSBTAG00000032089
ENSG00000172350	ENSBTAG00000011800
ENSG00000208017	ENSBTAG00000029771
ENSG00000100784	ENSBTAG00000010906
ENSG00000180938	ENSBTAG00000009072
ENSG00000261236	ENSBTAG00000009811
ENSG00000148841	ENSBTAG00000003990
ENSG00000137460	ENSBTAG00000043963
ENSG00000136877	ENSBTAG00000008994
ENSG00000183346	ENSBTAG00000010967
ENSG00000143442	ENSBTAG00000021289
ENSG00000107874	ENSBTAG00000002501
ENSG00000163683	ENSBTAG00000014522
ENSG00000173457	ENSBTAG00000047265
ENSG00000206927	ENSBTAG00000043461
ENSG00000102317	ENSBTAG00000025848
ENSG00000207425	ENSBTAG00000043461
ENSG00000157045	ENSBTAG00000004803
ENSG00000163704	ENSBTAG00000048619
ENSG00000229474	ENSBTAG00000001558
ENSG00000197385	ENSBTAG00000033523
ENSG00000170142	ENSBTAG00000055252
ENSG00000214756	ENSBTAG00000022293
ENSG00000127511	ENSBTAG00000009330
ENSG00000131831	ENSBTAG00000039049
ENSG00000180988	ENSBTAG00000079006
ENSG00000180988	ENSBTAG00000077958
ENSG00000180988	ENSBTAG00000076800
ENSG00000169129	ENSBTAG00000004895
ENSG00000207294	ENSBTAG00000043461
ENSG00000197136	ENSBTAG00000003759
ENSG00000140307	ENSBTAG00000010298
ENSG00000100949	ENSBTAG00000018796
ENSG00000183971	ENSBTAG00000065335
ENSG00000066422	ENSBTAG00000013460
ENSG00000222359	ENSBTAG00000042384
ENSG00000199474	ENSBTAG00000043233
ENSG00000237515	ENSBTAG00000046399
ENSG00000094631	ENSBTAG00000013244
ENSG00000186153	ENSBTAG00000015894
ENSG00000114315	ENSBTAG00000000569
ENSG00000164056	ENSBTAG00000021245
ENSG00000174748	ENSBTAG00000033080
ENSG00000199448	ENSBTAG00000057999
ENSG00000109572	ENSBTAG00000020130
ENSG00000155330	ENSBTAG00000003503
ENSG00000110092	ENSBTAG00000017514
ENSG00000099381	ENSBTAG00000002345
ENSG00000233932	ENSBTAG00000045847
ENSG00000012504	ENSBTAG00000013596
ENSG00000177606	ENSBTAG00000068635
ENSG00000171735	ENSBTAG00000014602
ENSG00000034053	ENSBTAG00000020413
ENSG00000168569	ENSBTAG00000009487
ENSG00000173465	ENSBTAG00000003712
ENSG00000166164	ENSBTAG00000021575
ENSG00000162399	ENSBTAG00000072048
ENSG00000179241	ENSBTAG00000044158
ENSG00000257365	ENSBTAG00000005897
ENSG00000205090	ENSBTAG00000046073
ENSG00000144730	ENSBTAG00000059979
ENSG00000105137	ENSBTAG00000015184
ENSG00000260428	ENSBTAG00000009816
ENSG00000203995	ENSBTAG00000026032
ENSG00000186174	ENSBTAG00000005138
ENSG00000123933	ENSBTAG00000015209
ENSG00000070718	ENSBTAG00000001243
ENSG00000155252	ENSBTAG00000002010
ENSG00000137692	ENSBTAG00000003087
ENSG00000162383	ENSBTAG00000012516
ENSG00000161981	ENSBTAG00000019804
ENSG00000181826	ENSBTAG00000004329
ENSG00000127578	ENSBTAG00000076707
ENSG00000168826	ENSBTAG00000014680
ENSG00000129535	ENSBTAG00000001871
ENSG00000167978	ENSBTAG00000012683
ENSG00000077150	ENSBTAG00000006017
ENSG00000164687	ENSBTAG00000047330
ENSG00000072110	ENSBTAG00000018255
ENSG00000197265	ENSBTAG00000012691
ENSG00000177051	ENSBTAG00000065646
ENSG00000240038	ENSBTAG00000024288
ENSG00000240038	ENSBTAG00000019093
ENSG00000007047	ENSBTAG00000002682
ENSG00000010322	ENSBTAG00000014779
ENSG00000175329	ENSBTAG00000007674
ENSG00000110237	ENSBTAG00000012505
ENSG00000186716	ENSBTAG00000020566
ENSG00000143321	ENSBTAG00000039793
ENSG00000085644	ENSBTAG00000026408
ENSG00000188859	ENSBTAG00000073011
ENSG00000177238	ENSBTAG00000001503
ENSG00000102924	ENSBTAG00000015194
ENSG00000162341	ENSBTAG00000015183
ENSG00000249961	ENSBTAG00000016438
ENSG00000094975	ENSBTAG00000010169
ENSG00000178538	ENSBTAG00000017529
ENSG00000130045	ENSBTAG00000019958
ENSG00000077312	ENSBTAG00000009077
ENSG00000095321	ENSBTAG00000001932
ENSG00000147526	ENSBTAG00000004238
ENSG00000168748	ENSBTAG00000020889
ENSG00000111530	ENSBTAG00000009939
ENSG00000262179	ENSBTAG00000075149
ENSG00000120742	ENSBTAG00000009104
ENSG00000153789	ENSBTAG00000020836
ENSG00000204231	ENSBTAG00000000602
ENSG00000066926	ENSBTAG00000006393
ENSG00000157423	ENSBTAG00000051512
ENSG00000105246	ENSBTAG00000012829
ENSG00000129071	ENSBTAG00000021645
ENSG00000099957	ENSBTAG00000019244
ENSG00000105722	ENSBTAG00000000332
ENSG00000185633	ENSBTAG00000031503
ENSG00000159173	ENSBTAG00000047231
ENSG00000166046	ENSBTAG00000002127
ENSG00000105642	ENSBTAG00000008626
ENSG00000136854	ENSBTAG00000003525
ENSG00000213079	ENSBTAG00000031917
ENSG00000123685	ENSBTAG00000011982
ENSG00000143756	ENSBTAG00000019538
ENSG00000211584	ENSBTAG00000032331
ENSG00000144554	ENSBTAG00000010077
ENSG00000111679	ENSBTAG00000020294
ENSG00000076924	ENSBTAG00000011360
ENSG00000137500	ENSBTAG00000007479
ENSG00000170113	ENSBTAG00000066033
ENSG00000236104	ENSBTAG00000016829
ENSG00000198951	ENSBTAG00000009506
ENSG00000214688	ENSBTAG00000045826
ENSG00000130396	ENSBTAG00000005557
ENSG00000138346	ENSBTAG00000002620
ENSG00000196557	ENSBTAG00000026461
ENSG00000092445	ENSBTAG00000001694
ENSG00000162946	ENSBTAG00000050839
ENSG00000152359	ENSBTAG00000007114
ENSG00000101079	ENSBTAG00000019621
ENSG00000167074	ENSBTAG00000016580
ENSG00000172461	ENSBTAG00000007989
ENSG00000100353	ENSBTAG00000001988
ENSG00000112306	ENSBTAG00000001360
ENSG00000111231	ENSBTAG00000005347
ENSG00000113441	ENSBTAG00000019900
ENSG00000150768	ENSBTAG00000010709
ENSG00000272325	ENSBTAG00000019684
ENSG00000183150	ENSBTAG00000011959
ENSG00000262919	ENSBTAG00000011350
ENSG00000104889	ENSBTAG00000009661
ENSG00000091844	ENSBTAG00000009277
ENSG00000259417	ENSBTAG00000069252
ENSG00000253251	ENSBTAG00000072360
ENSG00000077147	ENSBTAG00000016298
ENSG00000186687	ENSBTAG00000010961
ENSG00000124802	ENSBTAG00000002534
ENSG00000237289	ENSBTAG00000007502
ENSG00000182544	ENSBTAG00000008933
ENSG00000111707	ENSBTAG00000019757
ENSG00000105176	ENSBTAG00000007559
ENSG00000168246	ENSBTAG00000034659
ENSG00000146414	ENSBTAG00000008112
ENSG00000163626	ENSBTAG00000005394
ENSG00000072571	ENSBTAG00000014773
ENSG00000005893	ENSBTAG00000007399
ENSG00000109171	ENSBTAG00000021963
ENSG00000149948	ENSBTAG00000044118
ENSG00000140416	ENSBTAG00000005373
ENSG00000253457	ENSBTAG00000077575
ENSG00000125656	ENSBTAG00000014712
ENSG00000157168	ENSBTAG00000054057
ENSG00000101213	ENSBTAG00000044091
ENSG00000138663	ENSBTAG00000006950
ENSG00000218891	ENSBTAG00000051917
ENSG00000166913	ENSBTAG00000016846
ENSG00000104883	ENSBTAG00000018894
ENSG00000111445	ENSBTAG00000007137
ENSG00000121653	ENSBTAG00000000317
ENSG00000124783	ENSBTAG00000022731
ENSG00000172062	ENSBTAG00000005743
ENSG00000167670	ENSBTAG00000008181
ENSG00000173681	ENSBTAG00000021962
ENSG00000165698	ENSBTAG00000005189
ENSG00000109771	ENSBTAG00000005094
ENSG00000114391	ENSBTAG00000013461
ENSG00000162105	ENSBTAG00000003171
ENSG00000148225	ENSBTAG00000005884
ENSG00000131043	ENSBTAG00000001645
ENSG00000188958	ENSBTAG00000044148
ENSG00000138772	ENSBTAG00000010153
ENSG00000138119	ENSBTAG00000016918
ENSG00000198937	ENSBTAG00000012069
ENSG00000131023	ENSBTAG00000015076
ENSG00000105281	ENSBTAG00000013577
ENSG00000171135	ENSBTAG00000010832
ENSG00000075188	ENSBTAG00000000022
ENSG00000163530	ENSBTAG00000020460
ENSG00000163530	ENSBTAG00000052604
ENSG00000005513	ENSBTAG00000020737
ENSG00000126759	ENSBTAG00000015815
ENSG00000066117	ENSBTAG00000037935
ENSG00000088826	ENSBTAG00000001112
ENSG00000064666	ENSBTAG00000020764
ENSG00000112812	ENSBTAG00000012461
ENSG00000003096	ENSBTAG00000000501
ENSG00000135052	ENSBTAG00000031569
ENSG00000172780	ENSBTAG00000053386
ENSG00000167962	ENSBTAG00000001023
ENSG00000100629	ENSBTAG00000021708
ENSG00000171530	ENSBTAG00000003263
ENSG00000160097	ENSBTAG00000051540
ENSG00000221963	ENSBTAG00000071453
ENSG00000099994	ENSBTAG00000006730
ENSG00000168273	ENSBTAG00000044079
ENSG00000123892	ENSBTAG00000015793
ENSG00000284214	ENSBTAG00000071111
ENSG00000284214	ENSBTAG00000074686
ENSG00000284203	ENSBTAG00000072460
ENSG00000284203	ENSBTAG00000074901
ENSG00000144827	ENSBTAG00000004601
ENSG00000160818	ENSBTAG00000000406
ENSG00000167283	ENSBTAG00000007332
ENSG00000134056	ENSBTAG00000072629
ENSG00000166507	ENSBTAG00000012664
ENSG00000164258	ENSBTAG00000003728
ENSG00000177189	ENSBTAG00000017639
ENSG00000111843	ENSBTAG00000005808
ENSG00000133422	ENSBTAG00000009963
ENSG00000213593	ENSBTAG00000002404
ENSG00000132182	ENSBTAG00000003665
ENSG00000150756	ENSBTAG00000017885
ENSG00000162039	ENSBTAG00000020001
ENSG00000116990	ENSBTAG00000054059
ENSG00000110917	ENSBTAG00000020050
ENSG00000112218	ENSBTAG00000064419
ENSG00000125945	ENSBTAG00000002594
ENSG00000130772	ENSBTAG00000002678
ENSG00000123552	ENSBTAG00000018528
ENSG00000134058	ENSBTAG00000011046
ENSG00000186086	ENSBTAG00000056165
ENSG00000135441	ENSBTAG00000011918
ENSG00000135441	ENSBTAG00000060774
ENSG00000219481	ENSBTAG00000056165
ENSG00000061656	ENSBTAG00000006949
ENSG00000089154	ENSBTAG00000017379
ENSG00000090013	ENSBTAG00000010508
ENSG00000165304	ENSBTAG00000021686
ENSG00000138769	ENSBTAG00000014038
ENSG00000009830	ENSBTAG00000002704
ENSG00000167992	ENSBTAG00000021568
ENSG00000108039	ENSBTAG00000004438
ENSG00000131069	ENSBTAG00000013303
ENSG00000166473	ENSBTAG00000012693
ENSG00000109758	ENSBTAG00000017335
ENSG00000280267	ENSBTAG00000024791
ENSG00000280267	ENSBTAG00000068537
ENSG00000280267	ENSBTAG00000052938
ENSG00000280267	ENSBTAG00000012389
ENSG00000280267	ENSBTAG00000065411
ENSG00000280267	ENSBTAG00000053475
ENSG00000280267	ENSBTAG00000031507
ENSG00000280267	ENSBTAG00000046630
ENSG00000280267	ENSBTAG00000057242
ENSG00000280267	ENSBTAG00000051639
ENSG00000280267	ENSBTAG00000056669
ENSG00000211452	ENSBTAG00000064751
ENSG00000140157	ENSBTAG00000016895
ENSG00000128274	ENSBTAG00000064136
ENSG00000173545	ENSBTAG00000016441
ENSG00000204287	ENSBTAG00000010645
ENSG00000162592	ENSBTAG00000046007
ENSG00000169398	ENSBTAG00000009578
ENSG00000113194	ENSBTAG00000017744
ENSG00000156097	ENSBTAG00000013014
ENSG00000118518	ENSBTAG00000034531
ENSG00000159398	ENSBTAG00000011164
ENSG00000213186	ENSBTAG00000058033
ENSG00000022267	ENSBTAG00000018513
ENSG00000143258	ENSBTAG00000021893
ENSG00000118420	ENSBTAG00000019418
ENSG00000278195	ENSBTAG00000055328
ENSG00000119574	ENSBTAG00000051830
ENSG00000182944	ENSBTAG00000017755
ENSG00000182247	ENSBTAG00000047930
ENSG00000109854	ENSBTAG00000013419
ENSG00000145494	ENSBTAG00000009914
ENSG00000174951	ENSBTAG00000023374
ENSG00000161021	ENSBTAG00000050347
ENSG00000075945	ENSBTAG00000017727
ENSG00000163808	ENSBTAG00000016726
ENSG00000137331	ENSBTAG00000011358
ENSG00000167645	ENSBTAG00000027711
ENSG00000112304	ENSBTAG00000016337
ENSG00000113319	ENSBTAG00000030259
ENSG00000134954	ENSBTAG00000002341
ENSG00000146215	ENSBTAG00000006357
ENSG00000243051	ENSBTAG00000049551
ENSG00000137338	ENSBTAG00000046573
ENSG00000081248	ENSBTAG00000047491
ENSG00000164430	ENSBTAG00000000892
ENSG00000113119	ENSBTAG00000030589
ENSG00000135503	ENSBTAG00000013555
ENSG00000118523	ENSBTAG00000006367
ENSG00000156603	ENSBTAG00000002389
ENSG00000222170	ENSBTAG00000045154
ENSG00000143337	ENSBTAG00000035226
ENSG00000170903	ENSBTAG00000023989
ENSG00000055208	ENSBTAG00000013454
ENSG00000177508	ENSBTAG00000012083
ENSG00000166689	ENSBTAG00000006974
ENSG00000112365	ENSBTAG00000010113
ENSG00000115268	ENSBTAG00000019718
ENSG00000113068	ENSBTAG00000051779
ENSG00000076716	ENSBTAG00000020644
ENSG00000136014	ENSBTAG00000019946
ENSG00000164180	ENSBTAG00000008484
ENSG00000116745	ENSBTAG00000020494
ENSG00000261210	ENSBTAG00000018250
ENSG00000116147	ENSBTAG00000011706
ENSG00000222750	ENSBTAG00000043018
ENSG00000152219	ENSBTAG00000012417
ENSG00000183943	ENSBTAG00000014367
ENSG00000183943	ENSBTAG00000077359
ENSG00000175868	ENSBTAG00000010089
ENSG00000099330	ENSBTAG00000011135
ENSG00000198626	ENSBTAG00000022886
ENSG00000263968	ENSBTAG00000048139
ENSG00000154102	ENSBTAG00000063300
ENSG00000110107	ENSBTAG00000014366
ENSG00000068366	ENSBTAG00000018986
ENSG00000214435	ENSBTAG00000036127
ENSG00000167522	ENSBTAG00000016006
ENSG00000151552	ENSBTAG00000040333
ENSG00000099795	ENSBTAG00000012634
ENSG00000163807	ENSBTAG00000016725
ENSG00000165816	ENSBTAG00000006860
ENSG00000168394	ENSBTAG00000008953
ENSG00000105447	ENSBTAG00000000080
ENSG00000041802	ENSBTAG00000008461
ENSG00000113273	ENSBTAG00000008341
ENSG00000165526	ENSBTAG00000020900
ENSG00000060982	ENSBTAG00000006758
ENSG00000060982	ENSBTAG00000013825
ENSG00000078403	ENSBTAG00000044074
ENSG00000170234	ENSBTAG00000010341
ENSG00000105677	ENSBTAG00000015920
ENSG00000197345	ENSBTAG00000004348
ENSG00000086589	ENSBTAG00000030366
ENSG00000163377	ENSBTAG00000003110
ENSG00000119812	ENSBTAG00000008548
ENSG00000114353	ENSBTAG00000020645
ENSG00000150667	ENSBTAG00000012015
ENSG00000124920	ENSBTAG00000006990
ENSG00000217128	ENSBTAG00000025443
ENSG00000207187	ENSBTAG00000042394
ENSG00000112578	ENSBTAG00000010101
ENSG00000069974	ENSBTAG00000012408
ENSG00000069974	ENSBTAG00000046690
ENSG00000055211	ENSBTAG00000000880
ENSG00000228716	ENSBTAG00000007681
ENSG00000138821	ENSBTAG00000005668
ENSG00000127445	ENSBTAG00000016988
ENSG00000008018	ENSBTAG00000007685
ENSG00000124767	ENSBTAG00000012703
ENSG00000124767	ENSBTAG00000007820
ENSG00000183454	ENSBTAG00000007887
ENSG00000126259	ENSBTAG00000007826
ENSG00000048162	ENSBTAG00000010734
ENSG00000127334	ENSBTAG00000007256
ENSG00000196814	ENSBTAG00000050426
ENSG00000163666	ENSBTAG00000001439
ENSG00000137404	ENSBTAG00000006966
ENSG00000162753	ENSBTAG00000002231
ENSG00000206557	ENSBTAG00000022744
ENSG00000111206	ENSBTAG00000015875
ENSG00000114902	ENSBTAG00000053918
ENSG00000114902	ENSBTAG00000017221
ENSG00000239149	ENSBTAG00000044521
ENSG00000188770	ENSBTAG00000013764
ENSG00000064655	ENSBTAG00000013336
ENSG00000214160	ENSBTAG00000005652
ENSG00000123240	ENSBTAG00000016401
ENSG00000120156	ENSBTAG00000020148
ENSG00000283899	ENSBTAG00000036394
ENSG00000198818	ENSBTAG00000002993
ENSG00000198818	ENSBTAG00000051484
ENSG00000198818	ENSBTAG00000054534
ENSG00000198841	ENSBTAG00000068393
ENSG00000131503	ENSBTAG00000010871
ENSG00000201944	ENSBTAG00000042855
ENSG00000162877	ENSBTAG00000008734
ENSG00000184492	ENSBTAG00000033122
ENSG00000130826	ENSBTAG00000013045
ENSG00000127418	ENSBTAG00000027464
ENSG00000204308	ENSBTAG00000025413
ENSG00000140265	ENSBTAG00000014478
ENSG00000076201	ENSBTAG00000002774
