hsa	gge	isohsa	isogge	exoniden
ENSG00000155508	ENSGALG00010015686	ENST00000517876	ENSGALT00010037783	hsa0000080275-gge0000145923|0.83;hsa0000080279-gge0000145924|0.84;hsa0000080285-gge0000145925|0.81;hsa0000080289-gge0000145926|0.83;hsa0000080291-gge0000145927|0.84;hsa0000080293-gge0000145928|0.86
ENSG00000155508	ENSGALG00010015686	ENST00000403027	ENSGALT00010037783	hsa0000080275-gge0000145923|0.83;hsa0000080279-gge0000145924|0.84;hsa0000080285-gge0000145925|0.81;hsa0000080289-gge0000145926|0.83;hsa0000080291-gge0000145927|0.84;hsa0000080293-gge0000145928|0.86
ENSG00000155508	ENSGALG00010015686	ENST00000285896	ENSGALT00010037783	hsa0000080275-gge0000145923|0.83;hsa0000080279-gge0000145924|0.84;hsa0000080285-gge0000145925|0.81;hsa0000080289-gge0000145926|0.83;hsa0000080291-gge0000145927|0.84;hsa0000080293-gge0000145928|0.86
ENSG00000203740	ENSGALG00010014145	ENST00000439373	ENSGALT00010033967	hsa0000004893-gge0000116505|0.75;hsa0000004894-gge0000116506|0.82;hsa0000004895-gge0000116507|0.78;hsa0000004896-gge0000116508|0.73
ENSG00000162374	ENSGALG00010022760	ENST00000357083	ENSGALT00010055365	hsa0000004900-gge0000118285|0.71;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004914-gge0000118295|1.0;hsa0000004917-gge0000118296|0.82
ENSG00000162374	ENSGALG00010022760	ENST00000650764	ENSGALT00010055346	hsa0000004901-gge0000118286|1.0;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004917-gge0000118297|0.87
ENSG00000162374	ENSGALG00010022760	ENST00000371824	ENSGALT00010055353	hsa0000004901-gge0000118286|1.0;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004914-gge0000118295|1.0;hsa0000004917-gge0000118297|0.87
ENSG00000162374	ENSGALG00010022760	ENST00000371823	ENSGALT00010055353	hsa0000004901-gge0000118286|1.0;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004914-gge0000118295|1.0;hsa0000004915-gge0000118297|0.77
ENSG00000162374	ENSGALG00010022760	ENST00000371819	ENSGALT00010055339	hsa0000004902-gge0000118287|0.96;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004914-gge0000118295|1.0;hsa0000004917-gge0000118297|0.87
ENSG00000162374	ENSGALG00010022760	ENST00000371821	ENSGALT00010055339	hsa0000004902-gge0000118287|0.96;hsa0000004904-gge0000118291|0.91;hsa0000004908-gge0000118292|0.96;hsa0000004911-gge0000118293|0.84;hsa0000004913-gge0000118294|0.84;hsa0000004914-gge0000118295|1.0;hsa0000004915-gge0000118297|0.77
ENSG00000165632	ENSGALG00010005292	ENST00000344293	ENSGALT00010012556	hsa0000166763-gge0000007303|0.83;hsa0000166764-gge0000007304|0.85;hsa0000166767-gge0000007306|0.75;hsa0000166769-gge0000007308|0.76;hsa0000166770-gge0000007309|0.67;hsa0000166771-gge0000007310|0.86;hsa0000166772-gge0000007311|0.88
ENSG00000165632	ENSGALG00010005292	ENST00000344293	ENSGALT00010012558	hsa0000166763-gge0000007303|0.83;hsa0000166764-gge0000007304|0.85;hsa0000166767-gge0000007305|0.74;hsa0000166769-gge0000007308|0.76;hsa0000166770-gge0000007309|0.67;hsa0000166771-gge0000007310|0.86;hsa0000166772-gge0000007311|0.88
ENSG00000165632	ENSGALG00010005292	ENST00000687522	ENSGALT00010012556	hsa0000166763-gge0000007303|0.83;hsa0000166764-gge0000007304|0.85;hsa0000166768-gge0000007306|0.75;hsa0000166769-gge0000007308|0.76;hsa0000166770-gge0000007309|0.67;hsa0000166771-gge0000007310|0.86;hsa0000166772-gge0000007311|0.88
ENSG00000165632	ENSGALG00010005292	ENST00000687522	ENSGALT00010012558	hsa0000166763-gge0000007303|0.83;hsa0000166764-gge0000007304|0.85;hsa0000166768-gge0000007305|0.74;hsa0000166769-gge0000007308|0.76;hsa0000166770-gge0000007309|0.67;hsa0000166771-gge0000007310|0.86;hsa0000166772-gge0000007311|0.88
ENSG00000176386	ENSGALG00010027950	ENST00000374206	ENSGALT00010067743	hsa0000138886-gge0000166251|0.77;hsa0000138887-gge0000166252|0.62
ENSG00000138795	ENSGALG00010005587	ENST00000379951	ENSGALT00010013396	hsa0000068846-gge0000064736|0.81;hsa0000068848-gge0000064737|0.72;hsa0000068849-gge0000064738|0.84;hsa0000068850-gge0000064739|0.8;hsa0000068851-gge0000064740|0.91;hsa0000068856-gge0000064742|0.87;hsa0000068858-gge0000064743|0.91;hsa0000068859-gge0000064744|0.89;hsa0000068860-gge0000064746|0.86;hsa0000068862-gge0000064748|0.82
ENSG00000138795	ENSGALG00010005587	ENST00000265165	ENSGALT00010013383	hsa0000068846-gge0000064736|0.81;hsa0000068848-gge0000064737|0.72;hsa0000068849-gge0000064738|0.84;hsa0000068850-gge0000064739|0.8;hsa0000068851-gge0000064740|0.91;hsa0000068853-gge0000064741|0.94;hsa0000068856-gge0000064742|0.87;hsa0000068858-gge0000064743|0.91;hsa0000068859-gge0000064744|0.89;hsa0000068860-gge0000064746|0.86;hsa0000068861-gge0000064747|0.94
ENSG00000138795	ENSGALG00010005587	ENST00000438313	ENSGALT00010013381	hsa0000068846-gge0000064736|0.81;hsa0000068848-gge0000064737|0.72;hsa0000068849-gge0000064738|0.84;hsa0000068850-gge0000064739|0.8;hsa0000068851-gge0000064740|0.91;hsa0000068856-gge0000064742|0.87;hsa0000068858-gge0000064743|0.91;hsa0000068859-gge0000064744|0.89;hsa0000068860-gge0000064746|0.86;hsa0000068861-gge0000064747|0.94
ENSG00000069869	ENSGALG00010022466	ENST00000508342	ENSGALT00010054643	hsa0000206698-gge0000131174|0.64;hsa0000206702-gge0000131175|0.82;hsa0000206703-gge0000131176|0.92;hsa0000206705-gge0000131177|0.82;hsa0000206706-gge0000131178|0.79;hsa0000206708-gge0000131179|0.71;hsa0000206709-gge0000131180|0.7;hsa0000206710-gge0000131181|0.73;hsa0000206711-gge0000131182|0.85;hsa0000206712-gge0000131183|0.71;hsa0000206713-gge0000131184|0.78;hsa0000206714-gge0000131185|0.89;hsa0000206715-gge0000131186|0.81;hsa0000206716-gge0000131187|0.81;hsa0000206717-gge0000131188|0.83;hsa0000206718-gge0000131189|0.85;hsa0000206719-gge0000131190|0.83;hsa0000206720-gge0000131191|0.88;hsa0000206721-gge0000131192|0.82;hsa0000206722-gge0000131193|0.82;hsa0000206723-gge0000131194|0.88;hsa0000206724-gge0000131195|0.83;hsa0000206725-gge0000131196|0.86;hsa0000206726-gge0000131197|0.93;hsa0000206727-gge0000131198|0.83
ENSG00000069869	ENSGALG00010022466	ENST00000506154	ENSGALT00010054643	hsa0000206698-gge0000131174|0.64;hsa0000206702-gge0000131175|0.82;hsa0000206703-gge0000131176|0.92;hsa0000206705-gge0000131177|0.82;hsa0000206707-gge0000131178|0.61;hsa0000206708-gge0000131179|0.71;hsa0000206709-gge0000131180|0.7;hsa0000206710-gge0000131181|0.73;hsa0000206711-gge0000131182|0.85;hsa0000206712-gge0000131183|0.71;hsa0000206713-gge0000131184|0.78;hsa0000206714-gge0000131185|0.89;hsa0000206715-gge0000131186|0.81;hsa0000206716-gge0000131187|0.81;hsa0000206717-gge0000131188|0.83;hsa0000206718-gge0000131189|0.85;hsa0000206719-gge0000131190|0.83;hsa0000206720-gge0000131191|0.88;hsa0000206721-gge0000131192|0.82;hsa0000206722-gge0000131193|0.82;hsa0000206723-gge0000131194|0.88;hsa0000206724-gge0000131195|0.83;hsa0000206725-gge0000131196|0.86;hsa0000206726-gge0000131197|0.93;hsa0000206727-gge0000131198|0.83
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004290	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004294	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004297	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004298	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004299	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004302	hsa0000128883-gge0000045865|0.65
ENSG00000176595	ENSGALG00010001883	ENST00000320248	ENSGALT00010004306	hsa0000128883-gge0000045865|0.65
ENSG00000170396	ENSGALG00010013423	ENST00000302277	ENSGALT00010032319	hsa0000031570-gge0000101564|0.64;hsa0000031571-gge0000101567|0.88;hsa0000031572-gge0000101568|0.8;hsa0000031573-gge0000101569|0.61
ENSG00000168275	ENSGALG00010008020	ENST00000366612	ENSGALT00010019119	hsa0000004921-gge0000052264|0.67;hsa0000004922-gge0000052265|0.71
ENSG00000168275	ENSGALG00010008020	ENST00000619305	ENSGALT00010019119	hsa0000004921-gge0000052264|0.67;hsa0000004922-gge0000052265|0.71
ENSG00000158985	ENSGALG00010009492	ENST00000360515	ENSGALT00010022677	hsa0000080294-gge0000078925|0.83;hsa0000080295-gge0000078930|0.85;hsa0000080298-gge0000078931|0.84
ENSG00000158985	ENSGALG00010009492	ENST00000505065	ENSGALT00010022677	hsa0000080294-gge0000078925|0.83;hsa0000080295-gge0000078930|0.85;hsa0000080298-gge0000078931|0.84
ENSG00000158985	ENSGALG00010009492	ENST00000395246	ENSGALT00010022677	hsa0000080294-gge0000078925|0.83;hsa0000080295-gge0000078930|0.85;hsa0000080298-gge0000078931|0.84
ENSG00000108061	ENSGALG00010018299	ENST00000688928	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000689300	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000691441	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000692776	ENSGALT00010044156	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166804-gge0000109617|0.7
ENSG00000108061	ENSGALG00010018299	ENST00000685059	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000369452	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000691369	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000108061	ENSGALG00010018299	ENST00000689118	ENSGALT00010044166	hsa0000166795-gge0000109610|0.86;hsa0000166796-gge0000109611|0.85;hsa0000166797-gge0000109612|0.84;hsa0000166799-gge0000109613|0.83;hsa0000166801-gge0000109614|0.88;hsa0000166802-gge0000109615|0.81;hsa0000166803-gge0000109616|0.83;hsa0000166806-gge0000109618|0.9
ENSG00000050748	ENSGALG00010015175	ENST00000452135	ENSGALT00010036567	hsa0000080305-gge0000145725|0.84;hsa0000080308-gge0000145726|0.84;hsa0000080309-gge0000145727|0.85;hsa0000080310-gge0000145728|0.85;hsa0000080311-gge0000145729|0.79;hsa0000080314-gge0000145731|0.94;hsa0000080316-gge0000145732|0.86;hsa0000080317-gge0000145733|0.76;hsa0000080318-gge0000145734|0.91;hsa0000080319-gge0000145735|0.92;hsa0000080321-gge0000145737|0.86
ENSG00000050748	ENSGALG00010015175	ENST00000393360	ENSGALT00010036574	hsa0000080305-gge0000145725|0.84;hsa0000080308-gge0000145726|0.84;hsa0000080309-gge0000145727|0.85;hsa0000080310-gge0000145728|0.85;hsa0000080311-gge0000145729|0.79;hsa0000080314-gge0000145731|0.94;hsa0000080316-gge0000145732|0.86;hsa0000080317-gge0000145733|0.76;hsa0000080318-gge0000145734|0.91;hsa0000080319-gge0000145735|0.92;hsa0000080320-gge0000145736|0.94
ENSG00000050748	ENSGALG00010015175	ENST00000343111	ENSGALT00010036569	hsa0000080305-gge0000145725|0.84;hsa0000080308-gge0000145726|0.84;hsa0000080309-gge0000145727|0.85;hsa0000080310-gge0000145728|0.85;hsa0000080311-gge0000145729|0.79;hsa0000080312-gge0000145730|0.92;hsa0000080316-gge0000145732|0.86;hsa0000080317-gge0000145733|0.76;hsa0000080318-gge0000145734|0.91;hsa0000080319-gge0000145735|0.92;hsa0000080320-gge0000145736|0.94
ENSG00000137285	ENSGALG00010012742	ENST00000259818	ENSGALT00010030507	hsa0000093437-gge0000041018|0.96;hsa0000093438-gge0000041019|0.83;hsa0000093439-gge0000041021|0.78;hsa0000093440-gge0000041023|0.86
ENSG00000137285	ENSGALG00010011378	ENST00000259818	ENSGALT00010027214	hsa0000093437-gge0000039991|0.96;hsa0000093438-gge0000039992|0.84;hsa0000093439-gge0000039993|0.79;hsa0000093440-gge0000039995|0.9
ENSG00000137285	ENSGALG00010011378	ENST00000259818	ENSGALT00010027215	hsa0000093437-gge0000039991|0.96;hsa0000093438-gge0000039992|0.84;hsa0000093439-gge0000039993|0.79;hsa0000093440-gge0000039994|0.87
ENSG00000180822	ENSGALG00010011365	ENST00000438998	ENSGALT00010027175	hsa0000093444-gge0000039987|0.74;hsa0000093446-gge0000039988|0.76;hsa0000093451-gge0000039990|0.81
ENSG00000137266	ENSGALG00010011348	ENST00000406686	ENSGALT00010027135	hsa0000093454-gge0000039968|0.66;hsa0000093458-gge0000039969|0.83;hsa0000093459-gge0000039970|0.85;hsa0000093461-gge0000039971|0.85;hsa0000093464-gge0000039972|0.75;hsa0000093465-gge0000039973|0.8;hsa0000093466-gge0000039974|0.79;hsa0000093467-gge0000039975|0.85;hsa0000093470-gge0000039976|0.81;hsa0000093472-gge0000039977|0.83
ENSG00000067992	ENSGALG00010002137	ENST00000648777	ENSGALT00010004793	hsa0000120258-gge0000002576|0.84;hsa0000120259-gge0000002580|0.82;hsa0000120260-gge0000002581|0.83;hsa0000120261-gge0000002582|0.84;hsa0000120262-gge0000002583|0.8;hsa0000120263-gge0000002584|0.86;hsa0000120264-gge0000002585|0.82;hsa0000120265-gge0000002586|0.7;hsa0000120266-gge0000002587|0.76;hsa0000120267-gge0000002588|0.83;hsa0000120269-gge0000002589|0.88
ENSG00000067992	ENSGALG00010002137	ENST00000379162	ENSGALT00010004793	hsa0000120258-gge0000002576|0.84;hsa0000120259-gge0000002580|0.82;hsa0000120260-gge0000002581|0.83;hsa0000120261-gge0000002582|0.84;hsa0000120262-gge0000002583|0.8;hsa0000120263-gge0000002584|0.86;hsa0000120264-gge0000002585|0.82;hsa0000120265-gge0000002586|0.7;hsa0000120266-gge0000002587|0.76;hsa0000120267-gge0000002588|0.83;hsa0000120269-gge0000002589|0.88
ENSG00000150594	ENSGALG00010019738	ENST00000280155	ENSGALT00010047651	hsa0000166807-gge0000110107|0.72
ENSG00000256043	ENSGALG00010008157	ENST00000680553	ENSGALT00010019451	hsa0000068901-gge0000066674|0.62;hsa0000068905-gge0000066676|0.7;hsa0000068906-gge0000066677|0.67;hsa0000068907-gge0000066678|0.75;hsa0000068908-gge0000066679|0.77;hsa0000068909-gge0000066680|0.79;hsa0000068915-gge0000066682|0.72
ENSG00000170522	ENSGALG00010003790	ENST00000302274	ENSGALT00010008775	hsa0000068918-gge0000062631|0.9;hsa0000068919-gge0000062634|0.9;hsa0000068923-gge0000062635|0.93;hsa0000068925-gge0000062636|0.86
ENSG00000170522	ENSGALG00010003790	ENST00000394607	ENSGALT00010008775	hsa0000068918-gge0000062631|0.9;hsa0000068919-gge0000062634|0.9;hsa0000068923-gge0000062635|0.93;hsa0000068925-gge0000062636|0.86
ENSG00000175390	ENSGALG00010021255	ENST00000533626	ENSGALT00010051531	hsa0000148961-gge0000112327|0.66;hsa0000148962-gge0000112328|0.8;hsa0000148966-gge0000112329|0.79;hsa0000148968-gge0000112330|0.86;hsa0000148970-gge0000112331|0.76;hsa0000148971-gge0000112332|0.76;hsa0000148972-gge0000112333|0.75;hsa0000148974-gge0000112334|0.83
ENSG00000175390	ENSGALG00010021255	ENST00000651655	ENSGALT00010051531	hsa0000148961-gge0000112327|0.66;hsa0000148962-gge0000112328|0.8;hsa0000148966-gge0000112329|0.79;hsa0000148968-gge0000112330|0.86;hsa0000148970-gge0000112331|0.76;hsa0000148971-gge0000112332|0.76;hsa0000148972-gge0000112333|0.75;hsa0000148974-gge0000112334|0.83
ENSG00000137267	ENSGALG00010012742	ENST00000333628	ENSGALT00010030507	hsa0000093473-gge0000041018|0.95;hsa0000093474-gge0000041019|0.89;hsa0000093475-gge0000041021|0.8;hsa0000093476-gge0000041023|0.86
ENSG00000137267	ENSGALG00010011378	ENST00000333628	ENSGALT00010027214	hsa0000093473-gge0000039991|0.95;hsa0000093474-gge0000039992|0.88;hsa0000093475-gge0000039993|0.8;hsa0000093476-gge0000039995|0.9
ENSG00000137267	ENSGALG00010011378	ENST00000333628	ENSGALT00010027215	hsa0000093473-gge0000039991|0.95;hsa0000093474-gge0000039992|0.88;hsa0000093475-gge0000039993|0.8;hsa0000093476-gge0000039994|0.87
ENSG00000034053	ENSGALG00010024814	ENST00000561069	ENSGALT00010060575	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206738-gge0000132747|0.94;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000558402	ENSGALT00010060575	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206738-gge0000132747|0.94;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000683413	ENSGALT00010060575	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206738-gge0000132747|0.94;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000558330	ENSGALT00010060581	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000558330	ENSGALT00010060584	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132752|0.75;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000411764	ENSGALT00010060581	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000411764	ENSGALT00010060584	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132752|0.75;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000034053	ENSGALG00010024814	ENST00000558259	ENSGALT00010060575	hsa0000206734-gge0000132742|0.65;hsa0000206735-gge0000132743|0.85;hsa0000206736-gge0000132744|0.81;hsa0000206737-gge0000132745|0.83;hsa0000206738-gge0000132747|0.94;hsa0000206739-gge0000132748|0.79;hsa0000206740-gge0000132749|0.81;hsa0000206741-gge0000132750|0.81;hsa0000206742-gge0000132751|0.77;hsa0000206743-gge0000132753|0.82;hsa0000206744-gge0000132755|0.76;hsa0000206745-gge0000132756|0.82
ENSG00000171940	ENSGALG00010015668	ENST00000371471	ENSGALT00010037716	hsa0000254174-gge0000153287|0.66;hsa0000254175-gge0000153288|0.79;hsa0000254176-gge0000153289|0.61;hsa0000254178-gge0000153290|0.75
